"","GSM4154456","GSM4154457","GSM4154458","GSM4154459","GSM4154460","GSM4154461","GSM4154462","GSM4154463","GSM4154464","GSM4154465","GSM4154466","GSM4154467","GSM4154468","GSM4154469","GSM4154470","GSM4154471","GSM4154472","GSM4154473","GSM4154474","GSM4154475","GSM4154476","GSM4154477","GSM4154478","GSM4154479","GSM4154480","GSM4154481","GSM4154482","GSM4154483","GSM4154484","GSM4154485","GSM4154486","GSM4154487","GSM4154488","GSM4154489","GSM4154490","GSM4154491","GSM4154492","GSM4154493","GSM4154494","GSM4154495","GSM4154496","GSM4154497","GSM4154498","GSM4154499","GSM4154500","GSM4154501","GSM4154502","GSM4154503","GSM4154504","GSM4154505","GSM4154506","GSM4154507","GSM4154508","GSM4154509"
"hsa-miR-374c-3p",0,0,0,0,2.8073549220576,0,2,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.58496250072116,0,0,0,0
"hsa-miR-374c-5p",0,1,0,0,1,0,0,2.8073549220576,0,0,1,0,2,0,0,3.58496250072116,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.32192809488736,0,1,0,3,0,0
"hsa-miR-375",5.7279204545632,7.7279204545632,5.16992500144231,7.03342300153745,5.52356195605701,6.91886323727459,10.1357092861044,6.3037807481771,6.49185309632967,1,6.79441586635011,2.8073549220576,6.39231742277876,8.52356195605701,11.0947375050481,4.70043971814109,7.467605550083,5.8073549220576,3.4594316186373,5.6724253419715,6.70043971814109,5.70043971814109,0,5.64385618977472,6.16992500144231,6.78135971352466,6.70043971814109,5.4262647547021,1,6.70043971814109,5.90689059560852,7.76155123244448,6.4093909361377,1,8.39660478118186,1,4.16992500144231,7.40087943628218,0,5.70043971814109,4,4.58496250072116,5.4594316186373,6.49185309632967,7.56985560833095,7.15987133677839,7.05528243550119,7.31288295528436,3,7.2667865406949,8.33539035469392,8.7714894695006,7.85798099512757,0
"hsa-miR-376a-2-5p",0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-376a-3p",4.24792751344359,5.32192809488736,2.58496250072116,3.4594316186373,5.08746284125034,5.20945336562895,7,5.75488750216347,1.58496250072116,0,2.58496250072116,0,4.16992500144231,3.58496250072116,8.19967234483636,6.12928301694497,6.59991284218713,1,0,3.70043971814109,3.90689059560852,0,0,3.70043971814109,2.8073549220576,3.4594316186373,4.52356195605701,1,0,0,3.32192809488736,0,4.08746284125034,0,5.20945336562895,0,0,4.85798099512757,0,1.58496250072116,1.58496250072116,2.58496250072116,2.32192809488736,4.70043971814109,2.8073549220576,3.32192809488736,5.28540221886225,6.14974711950468,1,5.28540221886225,3.58496250072116,6.97727992349992,4.58496250072116,0
"hsa-miR-376a-5p",0,2.8073549220576,1,2.58496250072116,3.16992500144231,0,5.20945336562895,2.32192809488736,1,0,0,0,1.58496250072116,2,0,2,4.70043971814109,1.58496250072116,0,0,0,0,0,0,3,3.16992500144231,2.32192809488736,0,0,0,0,2.58496250072116,0,0,2.32192809488736,0,0,0,0,0,0,0,1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,2.32192809488736,0,0,0,0,3.16992500144231,0
"hsa-miR-376b-3p",1,3,0,0,1,1,3,3.58496250072116,0,0,0,0,1.58496250072116,0,0,2,2.58496250072116,0,0,0,1,0,0,0,0,0,1.58496250072116,1,0,0,1.58496250072116,0,3.4594316186373,0,2.8073549220576,0,0,0,0,0,0,2.32192809488736,0,1,0,2,0,3.32192809488736,0,3.32192809488736,0,3,0,0
"hsa-miR-376b-5p",0,1,1,1.58496250072116,1.58496250072116,1.58496250072116,1,1.58496250072116,0,0,0,0,2.32192809488736,0,4,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2.32192809488736,0,0
"hsa-miR-376c-3p",3.70043971814109,5.49185309632967,2.58496250072116,4.70043971814109,5.6724253419715,6.12928301694497,6.85798099512757,6.70043971814109,1,0,4,0,4.75488750216347,4.4594316186373,8.23840473932508,5.93073733756289,6.56985560833095,2,1,4,4.52356195605701,1,0,4,5.4594316186373,3.32192809488736,5.24792751344359,1.58496250072116,0,1,4.32192809488736,2.58496250072116,4.8073549220576,1,6.33985000288462,0,0,6.2667865406949,0,3.32192809488736,1,3.16992500144231,3.4594316186373,4.90689059560852,2.8073549220576,3.8073549220576,6.22881869049588,7.57742882803575,1,5.95419631038687,0,7.3037807481771,4,0
"hsa-miR-376c-5p",0,1,0,0,1,1,1,1,0,0,0,0,1.58496250072116,0,3.70043971814109,2,3.16992500144231,1,0,0,2.32192809488736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2.8073549220576,0,2.32192809488736,0,2.58496250072116,0,0
"hsa-miR-377-3p",3.32192809488736,4.90689059560852,2.32192809488736,1.58496250072116,5.16992500144231,5.39231742277876,6.35755200461808,6.56985560833095,1,0,4,0,4.32192809488736,4.52356195605701,7.05528243550119,4.85798099512757,3.8073549220576,2,0,3.58496250072116,2.8073549220576,2.32192809488736,0,3.70043971814109,3,3.4594316186373,4.70043971814109,1.58496250072116,0,1,4.24792751344359,2,0,0,5.70043971814109,0,0,4.39231742277876,0,1.58496250072116,2.58496250072116,0,3.58496250072116,5.12928301694497,1.58496250072116,3,5.49185309632967,6.68650052718322,0,5.12928301694497,2,7.60733031374961,4.70043971814109,0
"hsa-miR-377-5p",3,4.16992500144231,1,3.8073549220576,4.58496250072116,3.16992500144231,6.32192809488736,4.85798099512757,3.58496250072116,0,1.58496250072116,0,3.58496250072116,3.8073549220576,6.78135971352466,3.58496250072116,5.93073733756289,1,2.32192809488736,4.4594316186373,4.75488750216347,1,0,2.8073549220576,5.64385618977472,2.8073549220576,3,1,0,0,2,2.32192809488736,4,0,4.24792751344359,0,1,0,0,1,0,2,3.58496250072116,4.58496250072116,3,0,4.08746284125034,5.04439411935845,1.58496250072116,3.90689059560852,3.90689059560852,5.04439411935845,5.35755200461808,0
"hsa-miR-378a-3p",9.58871463558226,11.0518886559054,11.3140167039014,11.6541884730595,10.140829770773,12.0038692319791,13.6698815883177,11.4838157772643,11.427312844135,1.58496250072116,12.4325419003883,5,10.3793783670713,11.3325960577892,14.8417117545431,11.3003525603282,13.1753936088924,10.7389366816761,8.45121111183233,11.3202364452416,11.7561392983729,9.4178525148859,3,10.4757334309664,13.447858104954,12.6726463261246,11.2567983860794,9.63481105017172,5.78135971352466,9.60362634498619,9.65999589242998,10.780539767472,12.6668897084403,4.4594316186373,11.5598550415136,1.58496250072116,8.30833903013941,12.175237650291,1.58496250072116,10.8649599151426,10.9255544398736,9.95710204156229,12.0721326041672,11.579787329527,11.8153832958135,10.0728025345442,11.6515002206527,11.9992953870234,9.54882190845875,11.5186531556734,13.1371512602783,12.3750394313469,11.2384047393251,1
"hsa-miR-378a-5p",2,1.58496250072116,2,3.32192809488736,2.8073549220576,4.58496250072116,5.12928301694497,4.52356195605701,2.58496250072116,0,4.70043971814109,0,2.58496250072116,3.58496250072116,5.64385618977472,2.32192809488736,2.8073549220576,2.32192809488736,1,1,3.4594316186373,0,0,1.58496250072116,5.4262647547021,3.16992500144231,3.70043971814109,2.32192809488736,0,2.58496250072116,3.32192809488736,2.32192809488736,3.32192809488736,0,3.58496250072116,0,0,5.04439411935845,0,2,3.32192809488736,1,2,2.58496250072116,1,2.32192809488736,4.16992500144231,5.24792751344359,0,4.70043971814109,2.8073549220576,5.04439411935845,0,0
"hsa-miR-378c",4,5.24792751344359,5.58496250072116,5.4594316186373,4.32192809488736,6,8.10852445677817,5.93073733756289,5.7279204545632,0,6.44294349584873,1.58496250072116,4.64385618977472,5.32192809488736,8.66888498426625,5.32192809488736,7.19967234483636,5.39231742277876,2.58496250072116,4.95419631038687,5.83289001416474,3.4594316186373,0,4.58496250072116,7.60733031374961,7.17990909001493,5.12928301694497,2.58496250072116,0,3.90689059560852,3.70043971814109,5.55458885167764,7.5077946401987,0,5.39231742277876,0,2.32192809488736,6.7279204545632,0,5.12928301694497,5.4594316186373,4.08746284125034,6,5.52356195605701,5.20945336562895,3.8073549220576,5.97727992349992,6.7279204545632,4.32192809488736,5.93073733756289,7.82654848729092,7.06608919045777,5.95419631038687,0
"hsa-miR-378d",2.32192809488736,4.08746284125034,4.32192809488736,4.16992500144231,3.16992500144231,4.95419631038687,6.4757334309664,4.52356195605701,4.95419631038687,0,4.90689059560852,0,3.4594316186373,4.08746284125034,6.70043971814109,3.4594316186373,5.75488750216347,3.16992500144231,1.58496250072116,4,4.8073549220576,1.58496250072116,0,3.8073549220576,6.20945336562895,5.4594316186373,3.70043971814109,3.32192809488736,0,2.32192809488736,2.58496250072116,4.52356195605701,5.49185309632967,0,3.58496250072116,0,1,4.64385618977472,0,4.08746284125034,4.32192809488736,3.16992500144231,5.24792751344359,4.58496250072116,4,2.32192809488736,4.58496250072116,4.75488750216347,3,4.64385618977472,6.14974711950468,5.70043971814109,4.58496250072116,0
"hsa-miR-378e",0,1,0,0,1,0,3.90689059560852,0,0,0,1,0,0,1.58496250072116,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.32192809488736,0,0,0,0,0,0,1,0,0,1,0,0,0,1.58496250072116,1.58496250072116,0,0,2.58496250072116,2,0,0
"hsa-miR-378f",0,1,0,2,0,2,1.58496250072116,2,1.58496250072116,0,1,0,0,1,3,1.58496250072116,2.58496250072116,0,0,1.58496250072116,1.58496250072116,0,0,0,2,2,1,0,0,1,0,1.58496250072116,1,0,0,0,0,2.58496250072116,0,0,2,1,2,1,0,0,1.58496250072116,1.58496250072116,0,1,3.70043971814109,2,1,0
"hsa-miR-378g",0,0,0,1.58496250072116,0,0,2.32192809488736,1,2,0,1,0,1,1,3.8073549220576,1,2.8073549220576,0,1,0,1,0,0,1,3,0,2,0,0,0,0,1.58496250072116,2,0,0,0,0,2.32192809488736,0,1.58496250072116,1.58496250072116,0,0,1.58496250072116,0,1,2,1.58496250072116,1,2,3.4594316186373,2.32192809488736,0,0
"hsa-miR-378h",0,0,0,0,0,0,2.32192809488736,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1.58496250072116,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.58496250072116,0,0,0,0,0,1,1.58496250072116,2,1,1,0
"hsa-miR-378i",1.58496250072116,4.32192809488736,3.32192809488736,3.90689059560852,1,3.32192809488736,5.28540221886225,3,3.32192809488736,0,3.58496250072116,0,2.32192809488736,2.58496250072116,6.65821148275179,3.8073549220576,5.39231742277876,1.58496250072116,1,3.32192809488736,2.32192809488736,1.58496250072116,0,2.32192809488736,4.64385618977472,3.58496250072116,3.32192809488736,1.58496250072116,0,3,1,1.58496250072116,4.58496250072116,0,2.8073549220576,0,1,2.32192809488736,0,4.08746284125034,2.58496250072116,1,4.08746284125034,4.16992500144231,4.39231742277876,1.58496250072116,2.58496250072116,3.90689059560852,0,3.16992500144231,5.55458885167764,4.39231742277876,2.8073549220576,0
"hsa-miR-379-3p",5.28540221886225,7.10852445677817,2,5.88264304936184,6.8073549220576,3.90689059560852,8.3037807481771,4.75488750216347,4.90689059560852,0,1.58496250072116,0,6.65821148275179,2.8073549220576,9.57742882803575,7.16992500144231,6.78135971352466,3.4594316186373,2,5.6724253419715,4.85798099512757,1.58496250072116,0,1.58496250072116,3.32192809488736,5.6724253419715,2.8073549220576,4.85798099512757,0,3.90689059560852,1,2,6,1,3.4594316186373,0,0,0,0,2.8073549220576,1,4.08746284125034,5.88264304936184,7.03342300153745,3.58496250072116,2.32192809488736,4.52356195605701,4.90689059560852,0,3.16992500144231,1.58496250072116,5.4594316186373,3.8073549220576,0
"hsa-miR-379-5p",10.1836353814732,11.3723209548673,7.82654848729092,11.427312844135,11.2911706993219,10.3564519702218,13.4794013552834,11.1331422124006,11.4429434958487,0,9.8376279331714,3.90689059560852,10.1019756709492,10.7073591320809,15.0575687318625,11.2106713437856,12.892163309862,7.4178525148859,6.90689059560852,11.4599438483749,10.9929383361658,7.15987133677839,1,7.97154355395077,11.0980320829605,11.111787735801,11.0848083878044,10.0028150156071,0,7.8073549220576,8.29462074889163,8.41362792902417,10.5343028824546,4.08746284125034,11.9861975872063,2.8073549220576,3.90689059560852,9.17492568250068,2,7.43462822763672,6.4594316186373,8.16490692667569,10.7473538294781,10.9381093262192,9.15987133677839,7.67948009950545,10.3944626946103,10.9729797860663,7.10852445677817,10.0306671362469,9.20701432017753,12.0774833568595,10.9158793788358,0
"hsa-miR-380-3p",0,2.32192809488736,0,0,1.58496250072116,3.32192809488736,2.32192809488736,2,1.58496250072116,0,1,0,1,0,0,2.8073549220576,0,0,0,0,2.32192809488736,0,0,2.32192809488736,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2.58496250072116,0,0,1,2.58496250072116,0,1,0,5,0,0
"hsa-miR-380-5p",4,5.61470984411521,2,4.32192809488736,4.90689059560852,4.64385618977472,6.64385618977472,5.24792751344359,5.08746284125034,0,3.8073549220576,0,3.8073549220576,3.70043971814109,8,5.16992500144231,5.28540221886225,1,1,5.12928301694497,4.24792751344359,1.58496250072116,0,3,3.58496250072116,4.70043971814109,3.90689059560852,3.16992500144231,0,1,1.58496250072116,1.58496250072116,5.08746284125034,0,5.20945336562895,0,0,0,0,0,1,3.16992500144231,3.16992500144231,4.39231742277876,0,2.8073549220576,4.08746284125034,3.90689059560852,2,3.32192809488736,1,5.8073549220576,0,0
"hsa-miR-381-3p",10.0953970227926,11.5230718269404,6.91886323727459,10.8209766926212,11.2819300269554,11.4563544151083,13.2393001743642,12.1013191544233,9.91438513215544,0,10.0098286173681,3.4594316186373,10.3026389237876,10.8672787397097,14.4563544151083,11.3982092614669,12.1680452682241,6.79441586635011,6.32192809488736,10.3520434257954,10.0292872269682,6.4262647547021,0,8.97441458980553,9.4093909361377,10.4450148458684,11.2877123795494,9.07146236255662,1.58496250072116,7.06608919045777,9.45121111183233,6.75488750216347,9.467605550083,3.4594316186373,12.4976023867835,0,3.58496250072116,8.60733031374961,0,8.21916852046216,6.68650052718322,8.20945336562895,10.075479149488,11.2264121927888,8.17990909001493,8.38370429247405,11.171802288683,11.8792003179474,6.39231742277876,10.7355560239115,7.8073549220576,12.9359016822676,9.73301532168596,0
"hsa-miR-381-5p",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58496250072116,0,0,0,0,0,0
"hsa-miR-382-3p",6.55458885167764,8.88264304936184,3.90689059560852,6.4093909361377,8.31288295528435,8.02236781302845,9.85486838326024,8.64024493622235,5.58496250072116,0,7.4262647547021,1.58496250072116,7.66533591718518,7.96578428466209,9.13185696060879,9.17741953798924,7.64385618977472,4.24792751344359,3.16992500144231,6,6.71424551766612,3,0,6.53915881110803,4.24792751344359,6.68650052718322,8.29920801838728,6.56985560833095,1,3.32192809488736,6.71424551766612,0,6.84549005094437,0,9.08480838780436,0,1,0,0,5.7279204545632,4,6.2667865406949,6.56985560833095,8.49585502688717,4.52356195605701,5.52356195605701,8.38801728534514,8.66177809777199,3.70043971814109,8.11374216604919,4.64385618977472,10.5117526537674,4.4594316186373,0
"hsa-miR-382-5p",10.6211361132746,11.3224915375975,8.2240016741981,11.9679467058127,11.612868497291,10.4988492065317,13.896994559466,11.2070143201775,11.4578938373147,0,9.79441586635011,4.08746284125034,10.6679985356725,10.2143191208008,15.1501042566173,11.5741204350097,13.6072147085538,7.62205181945638,7.3037807481771,11.9876193119243,11.4377520723236,7.57742882803575,1.58496250072116,8.60362634498619,12.4976023867835,11.4604558963096,10.6366246205436,9.4241662888181,2,8.467605550083,8.32192809488736,9.53138146051631,11.1279943209764,4.16992500144231,11.6838718686226,0,6.12928301694497,10.8910241901495,0,8.01122725542325,6.90689059560852,9.10852445677817,11.2384047393251,10.9563761572497,9.82017896241519,7.88874324889826,10.8320988460391,11.1039434298916,7.56985560833095,10.2888660741658,9.57553924683453,12.3923174227788,12.3057767689098,1
"hsa-miR-383-5p",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.58496250072116,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3907",0,0,0,0,0,0,0,0,0,0,1,0,1.58496250072116,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"hsa-miR-3909",2.58496250072116,3.8073549220576,0,4.85798099512757,3.16992500144231,4.85798099512757,6.8073549220576,4.8073549220576,4.4594316186373,0,4.90689059560852,0,4.52356195605701,4,6.7279204545632,5.04439411935845,6.4093909361377,1,1,1.58496250072116,3.8073549220576,1.58496250072116,0,3.32192809488736,0,4.8073549220576,4,3.58496250072116,0,1.58496250072116,2.32192809488736,0,4.16992500144231,0,3.8073549220576,0,0,0,0,4.32192809488736,3.58496250072116,3.58496250072116,5.16992500144231,4.16992500144231,4.52356195605701,3.8073549220576,5.78135971352466,5.4594316186373,2.32192809488736,4.64385618977472,4.4594316186373,6,3.70043971814109,0
"hsa-miR-3910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3911",0,0,0,0,0,0,1,0,0,0,1.58496250072116,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-3913-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3913-5p",3.32192809488736,5.24792751344359,3.70043971814109,4.32192809488736,4.85798099512757,5.78135971352466,7.71424551766612,5.35755200461808,5.04439411935845,0,5.4262647547021,0,5.04439411935845,4.24792751344359,7.88874324889826,6.16992500144231,6.8703647195834,3.16992500144231,1,4.32192809488736,4.39231742277876,3.4594316186373,0,4.16992500144231,5.24792751344359,6.3037807481771,4.8073549220576,3.4594316186373,2.32192809488736,2.58496250072116,3.58496250072116,2.8073549220576,4.24792751344359,0,4.8073549220576,0,1,3,0,5.61470984411521,5.4594316186373,4.08746284125034,5.49185309632967,5.4594316186373,5.75488750216347,2.58496250072116,5.58496250072116,6.08746284125034,3,5.08746284125034,6.44294349584873,6.53915881110803,4.64385618977472,0
"hsa-miR-3915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3916",1.58496250072116,0,0,2.32192809488736,0,0,1.58496250072116,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,1,0,0,1,2.58496250072116,1,0,1,0,0,0,0,0,0,0
"hsa-miR-3917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3918",0,0,0,2,1,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.58496250072116,0,0,2.32192809488736,1,0,0,0
"hsa-miR-3920",1.58496250072116,4.70043971814109,0,3.16992500144231,1,3.4594316186373,4.16992500144231,2.8073549220576,2.32192809488736,0,4.4594316186373,0,4.08746284125034,2.32192809488736,4.08746284125034,4.24792751344359,2.58496250072116,2,1.58496250072116,3.32192809488736,3,1.58496250072116,0,1,0,0,3,1,0,0,2,0,0,0,4.70043971814109,0,0,4.39231742277876,0,2.58496250072116,1.58496250072116,4,2.8073549220576,4.90689059560852,2.32192809488736,1.58496250072116,4.16992500144231,4.70043971814109,0,4.52356195605701,3,4.85798099512757,0,0
"hsa-miR-3921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3922-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3922-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3925-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3925-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3927-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3928-3p",3.4594316186373,4.75488750216347,2.58496250072116,5.6724253419715,4.4594316186373,5.32192809488736,7.68650052718322,5.8073549220576,5.61470984411521,0,6.49185309632967,0,4.85798099512757,4.58496250072116,9.15734693536284,6.02236781302845,8.2667865406949,2,3.16992500144231,5.88264304936184,5.64385618977472,3.70043971814109,0,3.32192809488736,8.64385618977473,6.59991284218713,5.24792751344359,4.32192809488736,0,1.58496250072116,3.70043971814109,5.16992500144231,6.32192809488736,1,5.20945336562895,0,2.58496250072116,5.75488750216347,0,3.58496250072116,3.16992500144231,4.32192809488736,6.4262647547021,5.61470984411521,5.24792751344359,3.90689059560852,5.90689059560852,6.3037807481771,3.90689059560852,5.90689059560852,5.49185309632967,6.56985560833095,5.04439411935845,0
"hsa-miR-3928-5p",0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3934-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3934-5p",2.32192809488736,2,2,2.32192809488736,1.58496250072116,3.16992500144231,3.8073549220576,3.16992500144231,4,0,3.16992500144231,1,2,2.8073549220576,6.94251450533924,2.32192809488736,5.04439411935845,0,0,3.32192809488736,3.16992500144231,0,0,0,0,3.16992500144231,3,1,0,0,0,1,2,0,0,0,0,0,0,1,3.4594316186373,2,2.58496250072116,2.8073549220576,3.16992500144231,1,1,3.32192809488736,0,3.32192809488736,3.16992500144231,4.90689059560852,0,0
"hsa-miR-3936",0,0,0,0,0,0,2.8073549220576,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
"hsa-miR-3937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3938",0,0,0,0,0,1,0,2,0,0,1.58496250072116,0,0,0,0,0,0,0,0,1,0,1,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"hsa-miR-3939",0,1.58496250072116,0,1,0,1.58496250072116,2.32192809488736,3.58496250072116,0,0,0,0,1,0,0,2.8073549220576,2.58496250072116,1,0,0,0,0,0,1,0,1,1.58496250072116,0,0,0,1,0,0,0,0,0,0,0,0,1,1.58496250072116,0,2.58496250072116,2,0,0,2.8073549220576,3.4594316186373,0,2.8073549220576,2.8073549220576,2.32192809488736,0,0
"hsa-miR-3940-3p",1,2,0,0,1,5.16992500144231,4.4594316186373,2,0,0,3.58496250072116,0,0,1,5.64385618977472,3.16992500144231,0,0,1,0,3,0,0,4.70043971814109,0,2,2,1.58496250072116,0,2,0,2.32192809488736,0,0,0,0,0,0,0,2.32192809488736,2.8073549220576,2.58496250072116,2,0,0,1,3,3.8073549220576,0,2.32192809488736,2.8073549220576,1.58496250072116,0,0
"hsa-miR-3940-5p",0,0,0,0,0,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2.32192809488736,1,0,1,0,0,0,2.8073549220576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,1,1,0,0
"hsa-miR-3941",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3942-3p",0,1,0,0,0,0,1.58496250072116,0,0,0,1.58496250072116,0,0,0,0,1.58496250072116,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,2.32192809488736,0,0,1,0,0,0,0,0,0,0,0,2.32192809488736,0,0,0,1,0,0,0,2,0,0
"hsa-miR-3942-5p",2,1.58496250072116,0,2,0,0,3,1,0,0,0,0,2.32192809488736,0,0,3.70043971814109,3,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1.58496250072116,0,0,2,0,0,0,0,2,0,1.58496250072116,2.32192809488736,2.8073549220576,0,0,2.58496250072116,1,0,1,3.70043971814109,3.16992500144231,0,0
"hsa-miR-3944-3p",0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
