"","GSM3703644","GSM3703645","GSM3703646","GSM3703647","GSM3703648","GSM3703649","GSM3703650"
"hsa-miR-30e-5p",11.5112402083989,6.0430535390379,4.63106352769304,6.82719151902285,0.463203920428625,1.95609383479513,5.0754770101796
"hsa-miR-30e-3p",8.77930963066304,8.78149709089785,6.93398211481401,7.91341543487504,0,3.52358704618738,2.41689377442312
"hsa-miR-26a-2-3p",2.68833704310051,1.93485614127344,0,0,0,0,0
"hsa-miR-361-5p",8.02052775880404,5.48423482333943,5.67063075833056,3.87337028401446,0,0,1.41646145766793
"hsa-miR-361-3p",7.21859035835993,7.58887950559454,7.48659451883224,4.53878024790727,0,1.63226821549951,3.8008791974214
"hsa-miR-362-5p",2.21113682698228,1.93485614127344,1.75612661895056,3.41439265083839,0,0,1.22373144513811
"hsa-miR-362-3p",0.931758687844908,0,0,0.717298051523555,0,0,0
"hsa-miR-363-5p",0,0,0,0.790772037862,0,0,0
"hsa-miR-363-3p",8.09903372373129,0,0,7.5510499118538,0,2.12436122395854,0
"hsa-miR-365a-5p",1.89638811235955,5.79665225898419,2.52504152766589,0.717298051523555,0,0,0
"hsa-miR-365a-3p",6.11000193966636,8.93779428134636,3.68814678111998,0,0,0,0
"hsa-miR-365b-5p",2.87839184521195,5.69548165452792,1.75612661895056,0,0,0,0
"hsa-miR-365b-3p",6.11000193966636,8.93779428134636,3.68814678111998,2.66101986027016,0,0,0
"hsa-miR-302b-5p",0,0,0,0,0,0,0
"hsa-miR-302b-3p",0,0,0,0,0,0,0
"hsa-miR-302c-5p",0,0,0,0,0,0,0
"hsa-miR-302c-3p",0,0,0,0,0,0,0
"hsa-miR-302d-5p",0,0,0,0,0,0,0
"hsa-miR-302d-3p",0,0,0,0,0,0,0
"hsa-miR-367-5p",0,0,0,0,0,0,0
"hsa-miR-367-3p",0,0,0,0,0,0,0
"hsa-miR-376c-5p",0,0,0,0,0,0,0
"hsa-miR-376c-3p",2.21113682698228,0,0,0,0,0,0
"hsa-miR-369-5p",0,0,0,0,0,0,0
"hsa-miR-369-3p",1.89638811235955,0.556404890038547,0,0,0,0,0
"hsa-miR-370-5p",0,0,0,0,0,0,0
"hsa-miR-370-3p",0.931758687844908,1.74540945549809,5.52922126033451,0.558169654834612,0,0,1.37066648539813
"hsa-miR-371a-5p",0,0,0,0,0,0,0
"hsa-miR-371a-3p",0,0.956874443547633,0,0,0,0,0
"hsa-miR-372-5p",0,0,0,0,0,0,0
"hsa-miR-372-3p",0,0.556404890038547,0,0,0,0,5.45070649252517
"hsa-miR-373-5p",0,0,0,0,0,0,0
"hsa-miR-373-3p",0,0,0,0,0,0,0
"hsa-miR-374a-5p",6.65588129212483,6.37293817221681,1.75612661895056,3.60973132673898,0,0,0
"hsa-miR-374a-3p",5.50693193604357,4.43996216429556,0,2.20385891288424,0,0,1.50401013681651
"hsa-miR-375",3.67794791817992,3.38009217286703,2.52504152766589,8.95229453944981,0,4.73771920546126,1.41646145766793
"hsa-miR-376a-5p",0,0,0,0,0,0,0
"hsa-miR-376a-3p",0,0,0,0,0,0,0
"hsa-miR-377-5p",0,0,0,0,0,0,0
"hsa-miR-377-3p",0,0,0,0,0,0,0
"hsa-miR-378a-5p",3.0462989674564,3.31336195939222,1.75612661895056,1.08168048865633,0,0,0
"hsa-miR-378a-3p",12.7376382418283,12.3342997977978,11.0350316454338,9.75947328634402,0.789103217501381,4.79184532053546,7.09151155226384
"hsa-miR-379-5p",2.68833704310051,2.51240389345129,3.02392951716401,1.19427620427542,0,0,1.37066648539813
"hsa-miR-379-3p",0,0,3.02392951716401,0,0,0,0
"hsa-miR-380-5p",0,0,0,0,0,0,0
"hsa-miR-380-3p",0,0,0,0,0,0,0
"hsa-miR-381-5p",0,0,0,0,0,0,0
"hsa-miR-381-3p",6.09091904449052,4.04691008286352,8.99400828028949,2.00212640734513,0.551786689812224,0.970853654340484,4.23099455657009
"hsa-miR-382-5p",1.89638811235955,1.27005045639619,5.19648901774871,0.515409693385956,0,0,1.84297883178833
"hsa-miR-382-3p",0.931758687844908,1.52722050414117,2.52504152766589,0,0,0,0
"hsa-miR-383-5p",0,0,0,0,0,0,0
"hsa-miR-383-3p",0,0,0,0,0,0,0
"hsa-miR-340-5p",9.17325663247225,9.15342206930393,3.9324013894893,4.49549051051494,0.368712483728331,1.01435529297707,4.34203554353532
"hsa-miR-340-3p",1.49323741920022,3.72626448834641,0,1.37228351288053,0,0,0
"hsa-miR-330-5p",1.89638811235955,3.31336195939222,0,0,0,0,0
"hsa-miR-330-3p",5.76947819921726,7.47901143008126,5.67063075833056,2.17670573818911,0,0,1.37066648539813
"hsa-miR-328-5p",0,0,0,0,0,0,0
"hsa-miR-328-3p",4.90898098824913,8.12467398050882,5.91763224837972,3.74525884867386,0,1.42223300068305,2.95620537619387
"hsa-miR-342-5p",0,4.27442567927635,1.75612661895056,0.599603447602909,0,0,1.22373144513811
"hsa-miR-342-3p",8.18702984357399,7.37651700231376,5.37242630966232,4.75380774858208,0,0,0
"hsa-miR-337-5p",0,0,0,0,0,0,0
"hsa-miR-337-3p",0.931758687844908,0,1.75612661895056,0,0,0,0
"hsa-miR-323a-5p",0,0,0,0,0,0,0
"hsa-miR-323a-3p",2.21113682698228,3.82537860389293,5.09976227909941,0,0,0,0
"hsa-miR-326",4.99361549352027,4.3429386924711,0,1.19427620427542,0,0,0
"hsa-miR-151a-5p",5.14930408314926,4.82237835255492,1.75612661895056,3.49901669699333,0,0,0
"hsa-miR-151a-3p",13.1940112488316,15.5619078467992,11.9513798714108,10.1951039457735,1.5178803643962,6.44562739548274,7.38094065711479
"hsa-miR-135b-5p",8.52584063303134,5.79665225898419,1.75612661895056,2.60100709055579,0,0,0
"hsa-miR-135b-3p",3.67794791817992,2.62674283000249,0,0,0,0,0
"hsa-miR-148b-5p",4.77192254314169,2.3882170955374,0,1.41937708486567,0,0,0
"hsa-miR-148b-3p",10.9303321139469,10.6323515643615,7.28138111903496,7.13019677786717,0.400865777566253,2.53607777407821,5.15198055115892
"hsa-miR-331-5p",5.47784567533274,5.30694390228905,4.88436347620743,0.860684756881905,0,0,1.77420723002214
"hsa-miR-331-3p",5.25595386461028,3.77667252955197,0,1.76752768294224,0,0,0
"hsa-miR-324-5p",3.0462989674564,1.52722050414117,0,0.717298051523555,0,0,0
"hsa-miR-324-3p",4.62045738317456,3.31336195939222,0,2.13500944135116,0,0,1.11669744320102
"hsa-miR-338-5p",0.931758687844908,0,0,1.34817575296377,0,0,0
"hsa-miR-338-3p",0,0,0,0,0,0,0
"hsa-miR-339-5p",5.61774807937953,5.02361908563644,3.68814678111998,2.83606550801174,0,0,1.27435112794282
"hsa-miR-339-3p",5.81670721351521,5.75953936495402,3.68814678111998,2.07744810686934,0,0,0
"hsa-miR-335-5p",2.87839184521195,0.956874443547633,3.68814678111998,2.21726174158687,0,0,0
"hsa-miR-335-3p",0.931758687844908,1.27005045639619,2.52504152766589,3.73598783702336,0,0,0
"hsa-miR-133b",2.46936505370484,0,0,0.515409693385956,0,0,0
"hsa-miR-325",0,0,0,0,0,0,0
"hsa-miR-345-5p",7.36874390826064,4.93762216895591,2.52504152766589,3.4027221768456,0,0,0
"hsa-miR-345-3p",0.931758687844908,4.30908885462696,3.39392410226904,0,0,0,0
"hsa-miR-346",0,0,0,0,0,0,0
"hsa-miR-384",0,0,0,0,0,0,0
"hsa-miR-196b-5p",9.26974968598687,9.82696010509107,7.48659451883224,3.92322525994503,0,0,0
"hsa-miR-196b-3p",2.87839184521195,0.956874443547633,0,0,0,0,0
"hsa-miR-422a",5.25595386461028,5.08491040903969,3.02392951716401,2.36888007332495,0,0,0.939677937114794
"hsa-miR-423-5p",9.99084441400782,14.4530674127059,10.61476403617,0,0,0,0
"hsa-miR-423-3p",10.4813722096184,10.4502459352148,9.95851893132243,6.34444327723603,0.608052220466949,3.39783033722024,4.73917843313423
"hsa-miR-424-5p",6.5757857885898,5.25455625190949,0,1.46498186227495,0,0,0
"hsa-miR-424-3p",4.72318172968147,8.5798148540571,5.45295118884628,3.60973132673898,0,0,1.54582013939738
"hsa-miR-425-5p",7.60901838873245,7.45212507872331,2.52504152766589,5.98139146502905,0,0,2.00173019613888
"hsa-miR-425-3p",6.44663505304439,4.67070439715562,1.75612661895056,2.72800755804936,0,0,0
"hsa-miR-18b-5p",2.21113682698228,0,0,0,0,0,0
"hsa-miR-18b-3p",0,0,0,0,0,0,0
"hsa-miR-20b-5p",6.70690899623467,1.52722050414117,0,3.75447066338316,0,0,0.875544180836572
"hsa-miR-20b-3p",0,0,0,0,0,0,0
"hsa-miR-448",0,0,0,0,0,0,0
"hsa-miR-429",9.85746601033867,10.8754226925838,4.99608137265733,6.57050391609844,0,2.08409829021367,1.27435112794282
"hsa-miR-449a",0.931758687844908,0,0,0,0,0,0
"hsa-miR-450a-5p",4.56621847319494,5.66903810740719,1.75612661895056,2.80093095311164,0,0,0
"hsa-miR-450a-1-3p",1.49323741920022,0.556404890038547,0,0,0,0,0
"hsa-miR-431-5p",0,0,0,0,0,0,0
"hsa-miR-431-3p",0,0,2.52504152766589,0,0,0,0
"hsa-miR-433-5p",0,0,0,0,0,0,0
"hsa-miR-433-3p",0,0.556404890038547,3.02392951716401,0,0,0,1.41646145766793
"hsa-miR-329-5p",0,0,0,0,0,0,0
"hsa-miR-329-3p",0,0,1.75612661895056,0,0,0,1.3233124177579
"hsa-miR-451a",5.44816091776605,6.57158580446983,7.52435365291622,3.49901669699333,1.69701758514553,2.73120496874355,5.76158846280385
"hsa-miR-452-5p",5.44816091776605,0.956874443547633,0,1.24738070434193,0,0.678071905112638,0
"hsa-miR-452-3p",0,0,0,0,0,0,0
"hsa-miR-409-5p",0,0,0,0,0,0,0
"hsa-miR-409-3p",3.0462989674564,5.18161146033741,7.68301143257647,0,0,0,3.28747229511907
"hsa-miR-412-5p",0,0,0,0,0,0,0
"hsa-miR-412-3p",0,0,0,0,0,0,0
"hsa-miR-410-5p",0,0,0,0,0,0,0
"hsa-miR-410-3p",0.931758687844908,0.956874443547633,0,0,0,0,0
"hsa-miR-376b-5p",0,0,0,0,0,0,0
"hsa-miR-376b-3p",0,0,0,0,0,0,0
"hsa-miR-483-5p",0,1.93485614127344,0,0,0,0,1.06011657601742
"hsa-miR-483-3p",0,0.556404890038547,0,0,0,0,0
"hsa-miR-484",5.59083253044201,8.86540479999258,5.6016578935679,4.3989522798747,0,0,2.77454461376267
"hsa-miR-485-5p",0,1.74540945549809,4.7632681477307,0,0,0,0.939677937114794
"hsa-miR-485-3p",0,1.27005045639619,1.75612661895056,0,0,0,0
"hsa-miR-486-5p",5.72065332021085,7.07801734226058,7.99683499990207,2.71861369897548,1.37939916252558,2.98188917675251,4.49405073010975
"hsa-miR-486-3p",2.46936505370484,3.72626448834641,5.09976227909941,0.679153520838089,0.400865777566253,0,2.34760896775931
"hsa-miR-487a-5p",0,0.556404890038547,1.75612661895056,0,0,0,0
"hsa-miR-487a-3p",0,0,1.75612661895056,0,0,0,0
"hsa-miR-488-5p",0,0,0,0,0,0,0
"hsa-miR-488-3p",0,0,0,0,0,0,0
"hsa-miR-489-5p",0,0,0,0,0,0,0
"hsa-miR-489-3p",3.45729222140427,0,0,1.7492338984019,0,0,0
"hsa-miR-490-5p",0,0,0,0,0,0,0
"hsa-miR-490-3p",0,0,0,0,0,0,0
"hsa-miR-491-5p",1.49323741920022,1.27005045639619,0,0,0,0,0
"hsa-miR-491-3p",0.931758687844908,0,0,0,0,0,0
"hsa-miR-511-5p",0,3.01052922479641,0,0,0,0,0
"hsa-miR-511-3p",0,0,0,0,0,0,0
"hsa-miR-146b-5p",8.5539844046764,9.20379628232027,6.07857141013351,7.83906707208917,0,2.37853936712236,4.54651792135322
"hsa-miR-146b-3p",0.931758687844908,0.556404890038547,0,1.85579041627482,0,0,0
"hsa-miR-202-5p",0,0,0,0,0,0,0
"hsa-miR-202-3p",0,0,0,0,0,0,0
"hsa-miR-492",0,0,0,0,0,0,0
"hsa-miR-493-5p",0,0.556404890038547,5.37242630966232,0.515409693385956,0,0,2.62641577302569
"hsa-miR-493-3p",0,1.27005045639619,7.23658732801059,0,0,0,1.41646145766793
"hsa-miR-432-5p",0,1.27005045639619,6.690014738722,0,0,0,0
"hsa-miR-432-3p",0,0,0,0,0,0,0
"hsa-miR-494-5p",0,0,0,0,0,0,0
"hsa-miR-494-3p",3.57183453924183,2.10232219119669,6.62198297855821,0,0,0,0
"hsa-miR-495-5p",0,0,0,0,0,0,0
"hsa-miR-495-3p",1.89638811235955,4.16514819347611,6.02689299069368,0,0,0,0
"hsa-miR-496",0,0,0,0,0,0,0
"hsa-miR-193b-5p",4.25943821794044,7.25288867814686,6.07857141013351,1.29865831556452,0,0,2.06063541287345
"hsa-miR-193b-3p",8.82910271862135,6.66820424027506,4.14122840555475,2.77401741698975,0,0,0
"hsa-miR-497-5p",1.49323741920022,0.956874443547633,0,0,0,0,0
"hsa-miR-497-3p",0,0,0,0,0,0,0
"hsa-miR-181d-5p",3.67794791817992,4.37600553965367,0,1.57303514293872,0,0.7311832415722,0
"hsa-miR-181d-3p",0,0,0,0,0,0,0
"hsa-miR-512-5p",0,0,0,0,0,0,0
"hsa-miR-512-3p",0,0.556404890038547,0,0,0,0,0
"hsa-miR-498",0,0,0,0,0,0,0
"hsa-miR-520e",0,0,0,0,0,0,0
"hsa-miR-515-5p",0,0,0,0,0,0,0
"hsa-miR-515-3p",0,0,0,0,0,0,0
"hsa-miR-519e-5p",0,0,0,0,0,0,0
"hsa-miR-519e-3p",0,0,0,0,0,0,0
"hsa-miR-520f-5p",0,0,0,0,0,0,0
"hsa-miR-520f-3p",0,0,0,0,0,0,0
"hsa-miR-519c-5p",0.931758687844908,0.956874443547633,0,0,0,0,0
"hsa-miR-519c-3p",0,0,0,0,0,0,0
"hsa-miR-520a-5p",0,0,0,0,0,0,0
"hsa-miR-520a-3p",0,0,0,0,0,0,0
"hsa-miR-526b-5p",0,0,0,0,0,0,0
"hsa-miR-526b-3p",0,0,0,0,0,0,0
"hsa-miR-519b-5p",0.931758687844908,0.956874443547633,0,0,0,0,0
"hsa-miR-519b-3p",0,0,0,0,0,0,0
"hsa-miR-525-5p",0,0,0,0,0,0,0
"hsa-miR-525-3p",0,0,0,0,0,0,0
"hsa-miR-523-5p",0.931758687844908,0.956874443547633,0,0,0,0,0
"hsa-miR-523-3p",0,0,0,0,0,0,0
"hsa-miR-518f-5p",0,0,0,0,0,0,0
"hsa-miR-518f-3p",0,0,0,0,0,0,0
"hsa-miR-520b",0,0,0,0,0,0,0
"hsa-miR-518b",0,0,0,0,0,0,0
"hsa-miR-526a",0,0,0,0,0,0,0
"hsa-miR-520c-5p",0,0,0,0,0,0,0
"hsa-miR-520c-3p",0,0,0,0,0,0,0
"hsa-miR-518c-5p",0,0,0,0,0,0,0
"hsa-miR-518c-3p",0,0,0,0,0,0,0
"hsa-miR-524-5p",0,0,0,0,0,0,0
"hsa-miR-524-3p",0,0,0,0,0,0,0
"hsa-miR-517-5p",0,0,0,0,0,0,0
"hsa-miR-517a-3p",0,0,0,0,0,0,0
"hsa-miR-519d-5p",0,0,0,0,0,0,0
"hsa-miR-519d-3p",0,0,0,0,0,0,0
"hsa-miR-521",0,0,0,0,0,0,0
"hsa-miR-520d-5p",0,0,0,0,0,0,0
"hsa-miR-520d-3p",0,0,0,0,0,0,0
"hsa-miR-517b-3p",0,0,0,0,0,0,0
"hsa-miR-520g-5p",0,0,0,0,0,0,0
"hsa-miR-520g-3p",0,0,0,0,0,0,0
"hsa-miR-516b-5p",0,1.93485614127344,0,0,0,0,0
"hsa-miR-516b-3p",0,0,0,0,0,0,0
"hsa-miR-518e-5p",0.931758687844908,0.956874443547633,0,0,0,0,0
"hsa-miR-518e-3p",0,0,0,0,0,0,0
"hsa-miR-518a-5p",0,0,0,0,0,0,0
"hsa-miR-518a-3p",0,0,0,0,0,0,0
"hsa-miR-518d-5p",0,0,0,0,0,0,0
"hsa-miR-518d-3p",0,0,0,0,0,0,0
"hsa-miR-517c-3p",0,0,0,0,0,0,0
"hsa-miR-520h",0,0,0,0,0,0,0
"hsa-miR-522-5p",0.931758687844908,0.956874443547633,0,0,0,0,0
"hsa-miR-522-3p",0,2.73265994433503,0,0,0,0,0
"hsa-miR-519a-5p",0.931758687844908,0.956874443547633,0,0,0,0,0
"hsa-miR-519a-3p",0,0,0,0,0,0,0
"hsa-miR-527",0,0,0,0,0,0,0
"hsa-miR-516a-5p",0,1.27005045639619,0,0,0,0,0
"hsa-miR-516a-3p",0,0,0,0,0,0,0
"hsa-miR-499a-5p",3.95621467092118,3.38009217286703,1.75612661895056,1.63422151168511,0,0,0
"hsa-miR-499a-3p",0,0,0,0,0,0,0
"hsa-miR-500a-5p",2.87839184521195,0.556404890038547,0,2.17670573818911,0,0,1.17120682741814
"hsa-miR-500a-3p",4.90898098824913,3.96233616574629,3.02392951716401,5.14553073298514,0,1.35614381022528,1.66452835053143
"hsa-miR-501-5p",0.931758687844908,3.44387182839776,0,1.71189131799661,0,0,1.73859491916706
"hsa-miR-501-3p",5.44816091776605,5.79665225898419,3.68814678111998,4.76752238622854,0,1.65997021258636,1.80900277493909
"hsa-miR-502-5p",0.931758687844908,0,0,0,0,0,0
"hsa-miR-502-3p",5.50693193604357,3.1698769108061,2.52504152766589,4.9846121343746,0,0.7311832415722,0
"hsa-miR-450a-2-3p",2.46936505370484,2.51240389345129,0,0,0,0,0
"hsa-miR-503-5p",4.32623531696674,5.27223226014915,0,0.599603447602909,0,0,0
"hsa-miR-503-3p",0,0,0,0,0,0,0
"hsa-miR-504-5p",0,1.52722050414117,0,2.29504706201214,0,0,0
"hsa-miR-504-3p",0,0,0,0,0,0,0
"hsa-miR-505-5p",0,3.24341012808616,0,0,0,0,0
"hsa-miR-505-3p",5.35525594149178,6.25344475026249,3.02392951716401,1.93892559300049,0,0,1.90858236547881
"hsa-miR-513a-5p",0,0,0,0,0,0,0
"hsa-miR-513a-3p",0,0,0,0,0,0,0
"hsa-miR-506-5p",0,0,0,0,0,0,0
"hsa-miR-506-3p",0,0.556404890038547,0,0,0,0,1.70203689591268
"hsa-miR-507",0,0,0,0,0,0,0
"hsa-miR-508-5p",0,0,0,0,0,0,0
"hsa-miR-508-3p",0,0,0,1.48728052938373,0,0,0
"hsa-miR-509-5p",0,0,0,0.894371549961275,0,0,0
"hsa-miR-509-3p",0,0,0,1.97085365434048,0,0,1.3233124177579
"hsa-miR-510-5p",0,0,0,0,0,0,0
"hsa-miR-510-3p",0,0,0,0,0,0,0
"hsa-miR-514a-5p",0,0,0,0.717298051523555,0,0,0
"hsa-miR-514a-3p",0,0.956874443547633,0,6.54883115400482,0,0.925999418556223,7.01350804119833
"hsa-miR-532-5p",9.85322533074822,11.2016719004788,7.166676284422,8.67076422593346,0,4.18272407459003,5.17882218207638
"hsa-miR-532-3p",3.19668572296163,3.87248404718582,1.75612661895056,3.06058353758357,0,0,0
"hsa-miR-455-5p",9.28242173413698,9.68076932784473,7.28138111903496,4.86001922694698,0,0.678071905112638,2.14473165018192
"hsa-miR-455-3p",6.03210525237496,6.61378799139457,4.63106352769304,3.25480565503361,0,0,0.875544180836572
"hsa-miR-539-5p",0,0,1.75612661895056,0,0,0,0.939677937114794
"hsa-miR-539-3p",0,0,0,0,0,0,0
"hsa-miR-544a",0,0,0,0,0,0,0
"hsa-miR-545-5p",0,0,0,0,0,0,0
"hsa-miR-545-3p",0,0,0,0,0,0,0
"hsa-miR-376a-2-5p",0,0,0,0,0,0,0
"hsa-miR-487b-5p",0,0,0,0,0,0,0
"hsa-miR-487b-3p",2.21113682698228,1.52722050414117,1.75612661895056,0,0,0,0
"hsa-miR-551a",0.931758687844908,1.27005045639619,0,0,0,0,0
"hsa-miR-552-5p",0,0.556404890038547,0,0,0,0,0
"hsa-miR-552-3p",0,0.556404890038547,0,0,0,0,0
"hsa-miR-553",0,0,0,0,0,0,0
"hsa-miR-554",0,0,0,0,0,0,0
"hsa-miR-92b-5p",1.49323741920022,5.69548165452792,3.68814678111998,0,0,0,0
"hsa-miR-92b-3p",9.45092048255973,10.8001305539851,6.7549823428867,3.8477864981855,0,1.88756426197254,4.2181146778013
"hsa-miR-555",0,0,0,0,0,0,0
"hsa-miR-556-5p",0,0.956874443547633,0,0,0,0,0
"hsa-miR-556-3p",0,0.956874443547633,0,0,0,0,0
"hsa-miR-557",0,0,0,0,0,0,0
"hsa-miR-558",0,0,0,0,0,0,0
"hsa-miR-559",0,0,0,0,0,0,0
"hsa-miR-561-5p",1.89638811235955,0.556404890038547,0,0,0,0,0
"hsa-miR-561-3p",0.931758687844908,0,0,0,0,0,0
"hsa-miR-562",0,0,0,0,0,0,0
"hsa-miR-563",0,0,0,0,0,0,0
"hsa-miR-564",0,0,0,0,0,0,0
"hsa-miR-566",0,0,0,0,0,0,0
"hsa-miR-567",0,0,0,0,0,0,0
"hsa-miR-568",0,0,0,0,0,0,0
"hsa-miR-551b-5p",0,0,0,0,0,0,0
"hsa-miR-551b-3p",0,0,0,0,0,0,0
"hsa-miR-569",0,0,0,0,0,0,0
"hsa-miR-570-5p",0.931758687844908,0.556404890038547,0,0,0,0,0
"hsa-miR-570-3p",0,0,0,0,0,0,0
"hsa-miR-571",0,0,0,0,0,0,0
"hsa-miR-572",0,0,0,0,0,0,0
"hsa-miR-573",0,0,0,0,0,0,0
"hsa-miR-574-5p",0,4.72305609720844,0,0,0,0,0
"hsa-miR-574-3p",9.0101484656019,8.25038227656013,6.35490698636552,4.92467950830337,0,0,0
"hsa-miR-575",0,0,0,0,0,0,0
"hsa-miR-576-5p",5.6441706630173,6.18044030196455,0,1.16690821984245,0,0,1.00115369461637
"hsa-miR-576-3p",6.83858751860907,7.819748004624,5.91763224837972,1.13907651504611,0,0,1.3233124177579
"hsa-miR-577",3.77678831609328,5.40633938136634,0,0,0,0,0
"hsa-miR-578",0,0,0,0,0,0,0
"hsa-miR-579-5p",0.931758687844908,1.52722050414117,0,0,0,0,0
"hsa-miR-579-3p",0,0,0,0,0,0,0
"hsa-miR-580-5p",0,0,0,0,0,0,0
"hsa-miR-580-3p",0.931758687844908,0,0,0,0,0,0
"hsa-miR-581",0,1.27005045639619,0,0,0,0,0
"hsa-miR-582-5p",0.931758687844908,0,0,0.790772037862,0,0,0
"hsa-miR-582-3p",4.11578237063467,6.08366015150675,3.68814678111998,3.75904927927156,0,0,1.3233124177579
"hsa-miR-583",0,0,0,0,0,0,0
"hsa-miR-584-5p",6.74403054729555,4.89262416990888,3.02392951716401,2.90384811218009,0,0.7311832415722,1.06011657601742
"hsa-miR-584-3p",0.931758687844908,0,0,0,0,0,0
"hsa-miR-585-5p",0,0,0,0,0,0,0
"hsa-miR-585-3p",1.89638811235955,0,0,0,0,0,0
"hsa-miR-548a-3p",3.33286544013371,3.44387182839776,0,0,0,0,0
"hsa-miR-586",0,0,0,0,0,0,0
"hsa-miR-587",0,0,0,0,0,0,0
"hsa-miR-548b-5p",0.931758687844908,0.956874443547633,0,0,0,0,0
"hsa-miR-548b-3p",0.931758687844908,0,0,0,0,0,0
"hsa-miR-588",0.931758687844908,0,0,0,0,0,0
"hsa-miR-589-5p",5.90676074721157,8.96386046712609,5.52922126033451,1.9062364255669,0,0,0
"hsa-miR-589-3p",0.931758687844908,0,0,0,0,0,0
"hsa-miR-550a-5p",2.68833704310051,4.93762216895591,3.68814678111998,0,0,0,0
"hsa-miR-550a-3p",1.89638811235955,2.10232219119669,0,0,0,0,0
"hsa-miR-590-5p",0,0.556404890038547,0,0,0,0,0
"hsa-miR-590-3p",3.77678831609328,2.10232219119669,0,0,0,0,0
"hsa-miR-591",0,0,0,0,0,0,0
"hsa-miR-592",0,0,0,0,0,0,0
"hsa-miR-593-5p",0,0,0,0,0,0,0
"hsa-miR-593-3p",0,0,0,0,0,0,0
"hsa-miR-595",0,0,0,0,0,0,0
"hsa-miR-596",0,0,0,0,0,0,0
"hsa-miR-597-5p",0,0,0,0,0,0,0
"hsa-miR-597-3p",0,0,0,0,0,0,0
"hsa-miR-598-5p",0,0,0,0,0,0,0
"hsa-miR-598-3p",4.72318172968147,4.30908885462696,2.52504152766589,1.97085365434048,0,0,1.27435112794282
"hsa-miR-599",0,0,0,0,0,0,0
"hsa-miR-548a-5p",0,0,0,0,0,0,0
"hsa-miR-600",0,0,0,0,0,0,0
"hsa-miR-601",0,0,0,0,0,0,0
"hsa-miR-602",0,0,0,0,0,0,0
"hsa-miR-603",0,0,0,0,0,0,0
"hsa-miR-604",0,0,0,0,0,0,0
"hsa-miR-605-5p",0,0,0,0,0,0,0
"hsa-miR-605-3p",0,0,0,0,0,0,0
"hsa-miR-606",0,0,0,0,0,0,0
"hsa-miR-607",0,0,0,0,0,0,0
"hsa-miR-608",0,0,0,0,0,0,0
"hsa-miR-609",0,0,0,0,0,0,0
"hsa-miR-610",0,2.51240389345129,0,0,0,0,0
"hsa-miR-611",0,0,0,0,0,0,0
"hsa-miR-612",0,0,0,0,0,0,0
"hsa-miR-613",0,0,0,0,0,0,0
"hsa-miR-614",0,0,0,0,0,0,0
"hsa-miR-615-5p",0,2.25235510138826,0,0,0,0,0
"hsa-miR-615-3p",3.86928907931581,11.3790997115589,5.19648901774871,2.1629511771443,0,1.63226821549951,1.22373144513811
"hsa-miR-616-5p",2.68833704310051,0.556404890038547,0,0,0,0,0
"hsa-miR-616-3p",0,0.556404890038547,0,0,0,0,0
"hsa-miR-548c-5p",0,1.52722050414117,0,0,0,0,0
"hsa-miR-548c-3p",0,0.556404890038547,0,0,0,0,0
"hsa-miR-617",0,0,0,0,0,0,0
"hsa-miR-618",1.89638811235955,0.556404890038547,0,0.717298051523555,0,0,0
"hsa-miR-619-5p",1.49323741920022,1.93485614127344,5.28713980455083,1.13907651504611,0,1.42223300068305,6.37875783144546
"hsa-miR-619-3p",0,0,0,0,0,0,0
"hsa-miR-620",0,0,0,0,0,0,0
"hsa-miR-621",0,0,0,0,0,0,0
"hsa-miR-622",0,0.556404890038547,0,0,0,0,0
"hsa-miR-623",0,0,0,0,0,0,0
"hsa-miR-624-5p",0.931758687844908,0,0,0,0,0,0
"hsa-miR-624-3p",0,0,0,0,0,0,0
"hsa-miR-625-5p",3.57183453924183,4.93762216895591,2.52504152766589,0,0,0,0
"hsa-miR-625-3p",7.08029630484073,7.59240172043919,5.67063075833056,1.93892559300049,0,0,1.17120682741814
"hsa-miR-626",0,0,0,0,0,0,0
"hsa-miR-627-5p",0.931758687844908,0,0,0,0,0,0
"hsa-miR-627-3p",0,1.27005045639619,0,0,0,0,0
"hsa-miR-628-5p",0.931758687844908,2.10232219119669,0,0,0,0,0
"hsa-miR-628-3p",2.21113682698228,3.82537860389293,0,0.599603447602909,0,0,0
"hsa-miR-629-5p",8.63855465539576,8.58865917507054,5.85973106652102,2.93659082982394,0,0,2.52546756346514
"hsa-miR-629-3p",2.87839184521195,2.3882170955374,0,0,0,0,0
"hsa-miR-630",0,0,0,0,0,0,0
"hsa-miR-631",0,0,0,0,0,0,0
"hsa-miR-33b-5p",0,0,0,0,0,0,0
"hsa-miR-33b-3p",0.931758687844908,0,0,0,0,0,0
"hsa-miR-632",0,0,0,0,0,0,0
"hsa-miR-633",0,0,0,0,0,0,0
"hsa-miR-634",0,0,0,0,0,0,0
"hsa-miR-635",0,0,0,0,0,0,0
"hsa-miR-636",0,0.556404890038547,0,0,0,0,0
"hsa-miR-637",0,0,0,0,0,0,0
"hsa-miR-638",0,0,0,0,0,0,0
"hsa-miR-639",0,0,0,0,0,0,0
"hsa-miR-640",0,0,0,0,0,0,0
"hsa-miR-641",3.19668572296163,3.77667252955197,1.75612661895056,0,0,0,1.94031712128222
