"","GSM5269066","GSM5269067","GSM5269068","GSM5269069","GSM5269070","GSM5269071","GSM5269072","GSM5269073","GSM5269074","GSM5269075","GSM5269076","GSM5269077","GSM5269078","GSM5269079","GSM5269080","GSM5269081","GSM5269082","GSM5269083","GSM5269084","GSM5269085","GSM5269086"
"hsa-miR-152-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-152-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-153-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-149-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.06414993912135,4.44228003525258,4.5216789516032,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-154-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-150-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.43829285157915,7.96387866922505,5.75301612873584,5.85773223315767,5.5033487351675,4.80632405739003,4.39231742277876,4.39231742277876,5.22920335788675,4.39231742277876,4.39231742277876,7.68608026353771,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-1537-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,5.09085343045111,5.92884403671257,4.74146698640115,4.86542397831313,4.63981097771678,4.80632405739003,4.83642913116165,5.05137210172103,4.98504496225347,5.04614178164472,4.39231742277876,4.39231742277876,4.39231742277876,5.07253459972295,5.10685079645022,5.08278773170927,5.04745114041639
"hsa-miR-155-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,5.47313748777226,6.72601374886015,7.07424852334703,5.67581593117227,5.86294724802092,5.70404195482129,6.16430358309365,5.60258752734256,5.57682443127748,5.45022149589718,4.39231742277876,4.39231742277876,4.39231742277876,5.96416756068177,5.83061027435791,6.0239206486187,5.64789009105921
"hsa-miR-15a-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,5.67440415393769,4.39231742277876,4.42155994490182,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-181a-2-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-15b-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.68985823631925,8.11181381229451,7.35825558670513,6.20515788392009,5.40735275114004,5.24488705912353,4.41818994794577,4.73984810269933,5.28429202639431,5.11144869848767,4.39231742277876,7.98959318493877,4.39231742277876,5.29388543030237,4.39231742277876,4.39231742277876,6.33378150063115
"hsa-miR-16-5p",6.72655877910497,4.39231742277876,4.39231742277876,4.39231742277876,6.94239720829126,6.76633013095037,7.2807707701306,7.18853939515837,6.58721495245253,6.82260269575654,5.96647661213641,6.66291755486816,7.37512633806909,6.96104446737123,6.49393548558052,7.68608026353771,6.77991629665499,6.11478344724985,5.88752527074159,5.96970308801354,7.21363890219885
"hsa-miR-181b-2-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-181b-5p+hsa-miR-181d-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-181c-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-181a-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.12742692986628,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-181a-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.35561538275796,5.35931031689044,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-182-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-181d-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.2460279805281,4.39231742277876,4.43295940727611,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-182-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.3019533951261,4.70210340662939,4.5216789516032,4.39231742277876,4.39231742277876,4.64212391615349,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.62234472272424,4.43429461795993,4.66277517193778,4.39231742277876
"hsa-miR-1827",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.74685018309805,7.20750245925879,4.39231742277876,4.89917563048051,4.49825086752783,4.91217080294995,4.39231742277876,4.39231742277876,4.98504496225347,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.49761236561836,4.39231742277876
"hsa-miR-183-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.4075227099128,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-184",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.35561538275796,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-185-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.12742692986628,5.61235249875266,4.75968848842729,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.74738739965272
"hsa-miR-188-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-186-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.23725777090037,6.12742692986628,5.9660150974041,6.20515788392009,6.00090140274153,5.87085786436376,6.27276973243651,5.97131362406888,6.15157472976641,5.63865311646611,4.39231742277876,4.39231742277876,4.39231742277876,6.42710328715284,6.35155766245043,6.67341508722384,6.82997637345536
"hsa-miR-187-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.44228003525258,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-18b-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-1908-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-1908-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-1909-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-188-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.55274593674845,4.74146698640115,4.605257262939,4.39231742277876,4.52418907844937,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-18a-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.57833494868161,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-190b",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-190a-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.4075227099128,4.57833494868161,4.68481873755322,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-1910-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-1910-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-190a-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.54720302475693,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.51790555352995,4.60703434594862,4.70099449416827,4.95419631038687
"hsa-miR-191-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,7.75962191735278,7.35825558670513,4.605257262939,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-1915-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.57833494868161,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-193a-5p+hsa-miR-193b-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-193b-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-194-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-192-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.47897180503294,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-196a-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-193a-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39437694495706,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-196b-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-195-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.50525580093216,4.39231742277876,4.57833494868161,4.5216789516032,4.46008724011683,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.4905701304462,4.39231742277876,4.39231742277876,4.40394936423287
"hsa-miR-196a-5p",6.48800077083407,6.78751082430076,4.39231742277876,4.39231742277876,5.97796675761948,6.64197946608669,6.16611285740143,6.07895134139482,5.89166220799394,5.93922657772821,5.61323695471633,6.13873256972024,6.95035176203436,6.38180248316877,6.42441826594578,4.39231742277876,6.67398035122985,5.69181329717138,5.86517649653178,5.44261180368934,5.50747752951693
"hsa-miR-197-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.48928602262588,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-197-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.4075227099128,4.92267359284945,4.86542397831313,4.8293421939028,4.65191274464578,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-1976",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-198",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-1972",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.2460279805281,4.39231742277876,4.56437816856506,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-1973",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.88068552526112,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-199b-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-199a-3p+hsa-miR-199b-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,5.66163560233596,8.26016683137126,6.67030217007853,4.89917563048051,5.57591736111815,5.18982455888002,6.29480451999447,5.25927248703759,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.36071542539293,6.56909609526214,6.5988713462118,6.88154226889489
"hsa-miR-199a-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,7.29268973768147,5.67440415393769,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-19a-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.59797803656041,5.35931031689044,4.75968848842729,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-200b-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-19b-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,5.56955185108361,5.55458885167764,4.60584986719498,4.47897180503294,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.40394936423287
"hsa-miR-202-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-200a-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.2460279805281,4.57833494868161,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-200c-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,5.92884403671257,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-204-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-205-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-2053",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-203a-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,5.60169651648096,4.39231742277876,5.86344293434804,5.82298501854688,5.57591736111815,5.70404195482129,5.34198574722862,5.39780296186249,6.05983113619282,5.88215391728701,6.56040926636212,4.39231742277876,4.39231742277876,5.605257262939,5.40087943628218,5.36071542539293,4.74738739965272
"hsa-miR-203a-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,5.99819550315325,4.62058641045188,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-206",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,5.71945727459875,6.2460279805281,5.02103547951136,5.114367024952,4.94345253855882,5.04220656012069,5.12763327972587,4.93451650158608,4.39231742277876,5.34589308568741,4.39231742277876,4.39231742277876,4.39231742277876,4.97727992349992,5.10685079645022,5.00809242094872,4.69097573834328
"hsa-miR-208b-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-208a-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.85349670370232,4.39231742277876,4.48928602262588,4.39231742277876,4.49825086752783,4.39231742277876,5.57742882803575,4.80787007829978,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,5.54008928198252,5.57742882803575,5.86344293434804,6.34305243492297
"hsa-miR-208b-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,6.50589092972996,4.88801258540283,4.5216789516032,4.46008724011683,4.76924279514054,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-210-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-210-5p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
"hsa-miR-211-3p",4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876,4.39231742277876
