"","GSM2478346","GSM2478347","GSM2478348","GSM2478349","GSM2478350","GSM2478351","GSM2478352","GSM2478353","GSM2478354","GSM2478355","GSM2478356","GSM2478357","GSM2478358","GSM2478359","GSM2478360"
"hsa-miR-1197",0.773996325111173,2.13750352374994,1.4594316186373,2.35614381022528,1.26303440583379,2.55581615506164,0,0,0.214124805352847,1.74846123300404,1.41683974191283,2.11769504266975,1.10433665981474,0.790772037862,2.19534759832222
"hsa-miR-377-5p",1.27500704749987,1.97085365434048,1.73984810269933,2.35614381022528,0.641546029087524,0,0,0.443606651475615,0,0.55581615506164,0.526068811667588,1.02147972741045,0.790772037862,1.29278174922785,2.9560566524124
"hsa-miR-218-5p",2.39506279951758,2.05658352836637,1.73984810269933,0.910732661902913,0.765534746362977,3.4276061727819,2.86987140617771,2.26603689399532,3.62877359520165,3.78031009904338,3.23725777090037,2.45680614923047,1.52606881166759,2.46988597627446,1.58014548442338
"hsa-miR-873-3p",0.773996325111173,1.55581615506164,2.17312743348066,2.35614381022528,0.985500430304885,3.4276061727819,2.86987140617771,3.57046293102604,6.50191677967437,2.58255600301406,2.49825086752783,0.475084882948783,0.704871964456353,1.29278174922785,0.485426827170242
"hsa-miR-501-5p",1.27500704749987,2.05658352836637,2.17312743348066,1.1243281350022,1.56559717585423,0,0,0.933572638261024,2.20789285164133,0.55581615506164,0.903038270112912,0.823749360308273,2.25398926623079,1.58496250072116,0.84799690655495
"hsa-miR-135a-3p",2.57773093149008,1.55581615506164,0.659924558402378,2.17951105027151,0.189033824390017,0,0,0.443606651475615,0.7311832415722,0.55581615506164,0.526068811667588,0,0.704871964456353,1.39506279951758,0.84799690655495
"hsa-miR-3124-5p",1.94110631094643,2.05658352836637,2.07724299893246,1.1243281350022,0.765534746362977,2.55581615506164,0,2.26603689399532,4.39917109381982,2.15055967657538,2.16671544496642,2.42492208821069,1.62760683812965,2.15380533607904,1.91838623444635
"hsa-miR-1273d",1.64616265715789,2.05658352836637,1.97085365434048,1.74416109557041,0.356143810225275,3.4276061727819,5.02458563827827,1.39506279951758,2.48800077083407,2.03562390973072,1.53106949272595,2.94110631094643,1.62760683812965,2.80529245560071,3.22496636500027
"hsa-miR-101-5p",1.27500704749987,0.575312330687437,0.367371065648529,0.910732661902913,3.1243281350022,0,0,1.29278174922785,0,1.42223300068305,0.963474123974886,0.713695814843359,0.604071323668861,1.06350294230616,0
"hsa-miR-3198",2.18586654531133,0.978195629681652,1.60880924267552,2.08406426478847,0.985500430304885,0,0,0.790772037862,0.214124805352847,0,0.286881147788162,0,0.604071323668861,1.29278174922785,0.84799690655495
"hsa-miR-4781-3p",1.64616265715789,1.87578006306849,1.73984810269933,1.1243281350022,1.75702324650746,0,0,1.89530262133331,2.20789285164133,0.799087306074004,0.367371065648529,0,1.62760683812965,1.06350294230616,0
"hsa-miR-184",0.773996325111173,1.55581615506164,2.71149490665009,0.910732661902913,1.34482849699744,0,4.31686980506433,1.66902676550963,0.214124805352847,0,1.41683974191283,1.11103131238874,1.97452931248388,0.622930350920177,2.87970576628229
"hsa-miR-1273c",0.773996325111173,1.67355642399014,1.11769504266975,2.51349074558812,1.49569516262407,0,3.76765479823735,1.39506279951758,1.72683121703249,2.21412480535285,1.88362081628567,1.34482849699744,1.67807190511264,1.06350294230616,0.485426827170242
"hsa-miR-664b-5p",2.39506279951758,1.14404636961671,0.910732661902913,2.08406426478847,0.985500430304885,0,3.76765479823735,0.790772037862,1.86393845042397,0,0.790772037862,0,0.790772037862,2.15380533607904,0.84799690655495
"hsa-miR-3150a-5p",2.18586654531133,1.97085365434048,1.85996954822103,1.1243281350022,0.356143810225275,0,2.86987140617771,1.39506279951758,1.72683121703249,2.67581593117227,0.722466024471091,0.713695814843359,1.89530262133331,2.26603689399532,1.37295209791183
"hsa-miR-30c-2-3p",1.27500704749987,2.28983446517751,0.659924558402378,2.26903314645524,0.879705766282288,0,0,0.790772037862,2.75915583380027,1.23266075679027,1.11103131238874,1.41683974191283,0.790772037862,1.06350294230616,3.09761079662642
"hsa-miR-200a-5p",0.773996325111173,1.67355642399014,2.34766565630097,1.86789646399265,0.879705766282288,0,0,0.790772037862,1.4905701304462,0.0976107966264223,3.38543103719352,1.83592407425437,1.23878685958712,1.58496250072116,0.84799690655495
"hsa-miR-3140-3p",1.94110631094643,1.55581615506164,1.73984810269933,1.1243281350022,1.56559717585423,0,5.02458563827827,3.13750352374994,3.95419631038688,3.29719141656586,3.6915341649192,3.20476675065461,3.26002565596146,3.88655014732434,2.06350294230616
"hsa-miR-548h-3p",2.18586654531133,0.575312330687437,1.85996954822103,2.08406426478847,0.356143810225275,0,0,0,0.214124805352847,1.0071955014042,0.722466024471091,0.594548549550354,0.505890929729957,1.89530262133331,0.485426827170242
"hsa-miR-548z",2.18586654531133,0.575312330687437,1.85996954822103,2.08406426478847,0.356143810225275,0,0,0,0.214124805352847,1.0071955014042,0.722466024471091,0.594548549550354,0.505890929729957,1.89530262133331,0.485426827170242
"hsa-miR-552",2.18586654531133,1.55581615506164,2.07724299893246,1.1243281350022,0.356143810225275,0,0,0,0.575312330687437,0.263034405833794,0,0,0,1.4905701304462,0.84799690655495
"hsa-miR-1299",0,3.28540221886225,0,1.1243281350022,0.189033824390017,0,2.86987140617771,2.64616265715789,3.1811025507538,3.52481592835751,2.96901230751632,4.56864019541922,2.86393845042397,0.933572638261024,4.32840565895857
"hsa-miR-133b",2.39506279951758,1.77820857639809,0.367371065648529,1.1243281350022,1.49569516262407,0,0,0,0.575312330687437,0.176322772640463,0.20163386116965,0.333423733725192,0.137503523749935,0.443606651475615,0
"hsa-miR-1270",1.94110631094643,1.55581615506164,0.659924558402378,1.46988597627446,1.9297909977186,0,0,2.15380533607904,0.992768430768924,0.910732661902913,2.72246602447109,3.32048467801769,1.76977173924945,2.46988597627446,0.485426827170242
"hsa-miR-214-3p",1.27500704749987,1.97085365434048,2.43028527297778,0.910732661902913,0.356143810225275,0,0,1.06350294230616,2.75915583380027,0.344828496997441,3.06004738366994,1.41683974191283,0.604071323668861,2.56071495447448,1.13093086982645
"hsa-miR-3200-5p",2.18586654531133,0.978195629681652,0.367371065648529,0.367371065648529,2.52857131887076,0,0,0.933572638261024,0,0.485426827170242,0.20163386116965,0.333423733725192,0.879705766282288,0.443606651475615,0.485426827170242
"hsa-miR-9-3p",1.64616265715789,1.43295940727611,2.34766565630097,1.30451104180995,0.505890929729957,0,4.31686980506433,3.45680614923047,4.20633064787105,3.50842865253186,5.01167453338092,4.27500704749987,3.09254574154357,4.72246602447109,4.68144926531496
"hsa-miR-3164",0.773996325111173,0.790772037862,0.910732661902913,1.86789646399265,2.52857131887076,0,2.86987140617771,0.443606651475615,1.21412480535285,0.485426827170242,1.76553474636298,1.72683121703249,1.58014548442338,1.39506279951758,2.4276061727819
"hsa-miR-550a-3p",0.773996325111173,2.66448284036468,1.73984810269933,0.367371065648529,0.985500430304885,0,0,1.66902676550963,0.214124805352847,0,0.526068811667588,0.176322772640463,0.879705766282288,0,0
"hsa-miR-548aa",2.18586654531133,1.29865831556452,1.11769504266975,1.30451104180995,1.42223300068305,0,0,0,0.7311832415722,1.14404636961671,0.526068811667588,0.475084882948783,0.389566811762726,0.933572638261024,2.06350294230616
"hsa-miR-2115-5p",1.94110631094643,1.87578006306849,2.26303440583379,0,0,3.4276061727819,5.02458563827827,4.75167794568758,3.52857131887076,3.08406426478847,3.09761079662642,2.23878685958712,1.76977173924945,2.76765479823735,3.28540221886225
"hsa-miR-548u",1.27500704749987,1.55581615506164,1.73984810269933,1.1243281350022,1.75702324650746,3.4276061727819,3.76765479823735,2.02856915219677,1.86393845042397,3.46466826700344,1.88362081628567,1.55090066464752,1.23878685958712,1.96347412397489,2.4276061727819
"hsa-miR-548i",1.64616265715789,2.05658352836637,1.11769504266975,1.74416109557041,0.505890929729957,0,0,1.06350294230616,1.72683121703249,1.27500704749987,0.722466024471091,2.02856915219677,0.956056652412403,0.933572638261024,1.37295209791183
"hsa-miR-3691-5p",1.64616265715789,1.43295940727611,1.4594316186373,1.30451104180995,1.63226821549951,3.4276061727819,0,1.39506279951758,0.992768430768924,0.263034405833794,0.903038270112912,0.713695814843359,0.704871964456353,1.66902676550963,1.13093086982645
"hsa-miR-548t-3p",2.18586654531133,1.14404636961671,1.11769504266975,1.30451104180995,1.42223300068305,0,0,0,0.7311832415722,1.14404636961671,0.286881147788162,0.475084882948783,0.137503523749935,0.933572638261024,2.06350294230616
"hsa-miR-582-5p",1.64616265715789,1.87578006306849,2.07724299893246,0,0.985500430304885,2.55581615506164,0,3.13750352374994,2.89336221076387,2.08065766334523,2.30158764660319,1.34482849699744,0.604071323668861,0.443606651475615,1.37295209791183
"hsa-miR-301b",1.27500704749987,2.05658352836637,1.29865831556452,1.86789646399265,0.356143810225275,0,0,0.933572638261024,0.575312330687437,0,0.659924558402378,0.594548549550354,1.17632277264046,0,0
"hsa-miR-548n",1.27500704749987,0.790772037862,1.60880924267552,1.74416109557041,1.6959938131099,3.96624587322494,0,1.4905701304462,1.40599235967584,2.59693514238723,1.76553474636298,1.72683121703249,1.93734439215023,1.58496250072116,0.84799690655495
"hsa-miR-556-5p",1.27500704749987,1.87578006306849,1.60880924267552,1.30451104180995,0.985500430304885,0,0,1.06350294230616,0.992768430768924,0.344828496997441,0.526068811667588,0.475084882948783,0.790772037862,2.02856915219677,0.84799690655495
"hsa-miR-548ap-5p",1.27500704749987,1.77820857639809,1.11769504266975,1.97819562968165,0.641546029087524,0,0,1.06350294230616,1.10433665981474,1.53106949272595,0.594548549550354,1.98185265328974,0.956056652412403,0.790772037862,1.58014548442338
"hsa-miR-214-5p",1.27500704749987,1.14404636961671,2.57773093149008,0.910732661902913,0,3.4276061727819,0,0,0.992768430768924,1.14404636961671,1.91073266190291,1.26903314645524,0.505890929729957,1.39506279951758,0.485426827170242
"hsa-miR-135a-5p",1.64616265715789,1.14404636961671,0.659924558402378,1.30451104180995,1.98185265328974,3.4276061727819,2.86987140617771,0.622930350920177,0.214124805352847,2.33342373372519,0.659924558402378,0,1.72246602447109,1.06350294230616,0.84799690655495
"hsa-miR-5187-5p",1.94110631094643,1.67355642399014,1.4594316186373,0.367371065648529,0.985500430304885,0,0,0.238786859587116,1.57531233068744,1.27500704749987,1.06350294230616,1.11103131238874,0.137503523749935,1.06350294230616,0
"hsa-miR-4688",1.94110631094643,0.575312330687437,1.4594316186373,1.86789646399265,0.356143810225275,0,0,0.790772037862,0.7311832415722,0.422233000683048,0,1.18903382439002,0.137503523749935,1.58496250072116,0
"hsa-miR-217",0.773996325111173,0.575312330687437,2.64616265715789,1.30451104180995,0,3.4276061727819,0,1.06350294230616,1.4905701304462,1.49569516262407,2.62293035092018,2.31614574229336,0,2.41953889151378,1.37295209791183
"hsa-miR-4470",1.27500704749987,2.13750352374994,0.659924558402378,1.61353165291793,0.356143810225275,3.4276061727819,0,1.58496250072116,3.3305584000308,2.81966818349646,1.76553474636298,2.07382023329167,2.37573453858316,2.9126498648972,0.84799690655495
"hsa-miR-4742-3p",1.64616265715789,2.05658352836637,1.11769504266975,0.367371065648529,0.985500430304885,0,2.86987140617771,2.09423606984577,1.98913900736823,2.64616265715789,1.41683974191283,1.88752527074159,2.75702324650746,1.96347412397489,1.58014548442338
"hsa-miR-3065-5p",0,1.77820857639809,2.17312743348066,1.30451104180995,0.356143810225275,0,0,0.238786859587116,0,1.18903382439002,1.33913738491959,0.475084882948783,1.03562390973072,0.622930350920177,0
"hsa-miR-323a-5p",2.39506279951758,0.575312330687437,0.910732661902913,1.61353165291793,0,0,0,0.443606651475615,0,0,0.903038270112912,0.594548549550354,0.389566811762726,1.66902676550963,0.84799690655495
"hsa-miR-4661-5p",0.773996325111173,0.978195629681652,1.85996954822103,1.86789646399265,0.765534746362977,2.55581615506164,0,2.09423606984577,0.863938450423971,1.05658352836637,1.25096157353322,1.55090066464752,1.62760683812965,2.26603689399532,1.13093086982645
"hsa-miR-3679-5p",0.773996325111173,0.790772037862,1.11769504266975,1.97819562968165,1.63226821549951,0,2.86987140617771,1.39506279951758,2.68706068833989,1.71808758396052,2.34198574722862,0.925999418556223,1.03562390973072,2.98002530023873,1.91838623444635
"hsa-miR-642a-3p",1.27500704749987,0.790772037862,2.26303440583379,0.367371065648529,1.26303440583379,5.32264926213102,5.68565987743181,2.56071495447448,3.07210580048042,1.49569516262407,3.87479696589867,4.43762724831895,0.956056652412403,3.01435529297707,1.58014548442338
"hsa-miR-548a-3p",1.64616265715789,1.43295940727611,1.11769504266975,1.74416109557041,0.356143810225275,0,0,0.790772037862,0.575312330687437,1.56071495447448,1.41683974191283,0.594548549550354,1.81147103052984,1.06350294230616,1.58014548442338
"hsa-miR-26a-2-3p",0,2.35895882583233,1.4594316186373,1.1243281350022,0.641546029087524,0,0,2.21101219348551,1.98913900736823,3.16188768237689,1.06350294230616,0.925999418556223,1.81147103052984,0,3.28540221886225
"hsa-miR-3617-5p",0.773996325111173,1.67355642399014,1.73984810269933,1.46988597627446,0.505890929729957,0,0,0,0,0.799087306074004,0,0.176322772640463,0,0.790772037862,0.84799690655495
"hsa-miR-6515-5p",1.27500704749987,0.790772037862,2.17312743348066,0.910732661902913,0.879705766282288,0,0,0.443606651475615,0.992768430768924,1.35049724708413,0.526068811667588,0.475084882948783,1.10433665981474,0.790772037862,0.84799690655495
"hsa-miR-196a-5p",0,0.31034012061215,1.29865831556452,0.910732661902913,2.52857131887076,0,0,0.622930350920177,2.82781902461732,0,2.34198574722862,0.176322772640463,1.67807190511264,0.933572638261024,2.06350294230616
"hsa-miR-4664-3p",1.27500704749987,1.55581615506164,0.910732661902913,1.74416109557041,0.765534746362977,0,2.86987140617771,1.82374936030827,1.57531233068744,0.855989697308481,0.722466024471091,1.18903382439002,1.47508488294878,2.09423606984577,1.13093086982645
"hsa-miR-4498",1.27500704749987,1.87578006306849,1.4594316186373,0.910732661902913,0.641546029087524,0,0,0.790772037862,0,0,0.20163386116965,0,0.505890929729957,0,1.37295209791183
"hsa-miR-3163",0,0.575312330687437,0.659924558402378,0.669026765509631,2.72465027173297,0,0,1.4905701304462,0.575312330687437,1.27500704749987,0.659924558402378,1.26903314645524,1.72246602447109,1.4905701304462,0
"hsa-miR-548ay-5p",0.773996325111173,1.14404636961671,1.4594316186373,1.61353165291793,1.34482849699744,0,2.86987140617771,2.02856915219677,2.89336221076387,3.69932952567316,1.11103131238874,1.66902676550963,2.15380533607904,2.15380533607904,2.62527048937469
"hsa-miR-885-3p",2.57773093149008,0.31034012061215,1.29865831556452,0.367371065648529,0.356143810225275,0,0,0,0,0,1.16349873228288,0.475084882948783,0,0,0.84799690655495
"hsa-miR-4999-5p",1.27500704749987,0.31034012061215,1.29865831556452,0.910732661902913,2.08065766334523,3.96624587322494,0,1.39506279951758,0.863938450423971,1.4594316186373,0.722466024471091,0.176322772640463,1.17632277264046,0,0.84799690655495
"hsa-miR-3176",1.94110631094643,0.978195629681652,0.367371065648529,0.910732661902913,1.63226821549951,0,0,1.29278174922785,1.6507645591169,1.62760683812965,1.37851162325373,1.26903314645524,2.08406426478847,2.37016428054021,2.7158933705476
"hsa-miR-4724-5p",1.27500704749987,2.05658352836637,1.60880924267552,0.367371065648529,0.189033824390017,2.55581615506164,0,2.60407132366886,1.92599941855622,1.42223300068305,0.20163386116965,2.78868571061353,1.81147103052984,2.51601514700366,2.7158933705476
"hsa-miR-4750-5p",0,1.29865831556452,1.4594316186373,2.08406426478847,0.641546029087524,0,2.86987140617771,1.18269229751619,0.992768430768924,0.956056652412403,0.0976107966264223,0.594548549550354,0.505890929729957,0.933572638261024,1.76128527336162
"hsa-miR-548d-5p",0.773996325111173,1.14404636961671,0.910732661902913,1.86789646399265,1.34482849699744,0,4.31686980506433,0.238786859587116,1.4905701304462,0.485426827170242,0.20163386116965,1.11103131238874,1.23878685958712,1.66902676550963,1.37295209791183
"hsa-miR-4489",1.64616265715789,1.14404636961671,1.60880924267552,0.367371065648529,1.17632277264046,2.55581615506164,0,1.06350294230616,1.10433665981474,0.799087306074004,1.01435529297707,1.66902676550963,0.137503523749935,0.933572638261024,0.485426827170242
"hsa-miR-3199",1.27500704749987,0.790772037862,1.4594316186373,0.910732661902913,1.63226821549951,4.35825558670513,4.31686980506433,2.02856915219677,1.10433665981474,0.344828496997441,2.60644222813161,0.925999418556223,0.604071323668861,1.18269229751619,2.62527048937469
"hsa-miR-1262",1.64616265715789,1.14404636961671,2.07724299893246,0.367371065648529,0,5.32264926213102,0,3.27947129564447,3.73984810269933,4.46074256378964,2.9429835981871,2.27798474729977,2.28392177230762,3.27947129564447,2.87970576628229
"hsa-miR-1228-5p",0.773996325111173,2.28983446517751,1.11769504266975,0.910732661902913,0.189033824390017,0,3.76765479823735,0,0,0.687060688339892,1.20789285164133,1.11103131238874,0.137503523749935,1.39506279951758,0
"hsa-miR-937-3p",1.27500704749987,0.978195629681652,1.97085365434048,0.910732661902913,0.641546029087524,3.4276061727819,0,1.4905701304462,1.4905701304462,0.622930350920177,1.06350294230616,1.26903314645524,2.5385381636298,1.66902676550963,1.13093086982645
"hsa-miR-4742-5p",0,2.21412480535285,0.910732661902913,1.46988597627446,0.505890929729957,0,0,1.18269229751619,1.40599235967584,1.23266075679027,0,1.26903314645524,1.72246602447109,0,0.84799690655495
"hsa-miR-548ab",0.773996325111173,0.31034012061215,1.4594316186373,1.46988597627446,1.63226821549951,0,2.86987140617771,1.29278174922785,1.10433665981474,2.12763327972587,1.53106949272595,1.34482849699744,0.790772037862,2.31903981556254,1.13093086982645
"hsa-miR-3074-3p",0.773996325111173,2.05658352836637,0.659924558402378,1.61353165291793,0,0,0,0,0.992768430768924,0.485426827170242,0.0976107966264223,0,1.36176835941915,1.96347412397489,0.84799690655495
"hsa-miR-26a-1-3p",1.94110631094643,1.29865831556452,0,1.61353165291793,0.189033824390017,0,0,0.443606651475615,0.863938450423971,0.485426827170242,0.20163386116965,0.823749360308273,0.704871964456353,0,1.76128527336162
"hsa-miR-491-5p",0,2.21412480535285,1.29865831556452,0.910732661902913,0.356143810225275,0,0,1.18269229751619,2.04614178164472,1.18903382439002,0,1.02147972741045,0.790772037862,0,2.31614574229336
"hsa-miR-5584-5p",1.27500704749987,1.14404636961671,1.60880924267552,1.1243281350022,0.356143810225275,0,0,1.4905701304462,0.575312330687437,0,1.29278174922785,0.713695814843359,0.790772037862,1.66902676550963,0.485426827170242
"hsa-miR-5697",1.64616265715789,1.14404636961671,1.73984810269933,0,0.505890929729957,0,0,1.18269229751619,2.15704371014558,1.10433665981474,1.16349873228288,1.02147972741045,0.389566811762726,1.74846123300404,1.13093086982645
"hsa-miR-548aq-3p",0,1.29865831556452,1.60880924267552,1.1243281350022,1.26303440583379,0,0,1.74846123300404,0.575312330687437,2.19219416528334,0.84799690655495,1.48542682717024,0.505890929729957,1.06350294230616,1.37295209791183
"hsa-miR-3188",0.773996325111173,1.97085365434048,1.11769504266975,1.1243281350022,0,0,0,0.443606651475615,0,0,1.11103131238874,0.925999418556223,0.505890929729957,1.4905701304462,0
"hsa-miR-1914-5p",1.94110631094643,1.14404636961671,0.910732661902913,0.910732661902913,0.189033824390017,0,0,0,0,0,0.903038270112912,0,0.956056652412403,0,0
"hsa-miR-6716-3p",0.773996325111173,1.77820857639809,1.29865831556452,1.1243281350022,0.189033824390017,2.55581615506164,0,0.238786859587116,0.575312330687437,1.23266075679027,0.722466024471091,0.925999418556223,1.03562390973072,0,1.58014548442338
"hsa-miR-18b-5p",0,0.978195629681652,0,0.367371065648529,2.4931349223055,0,0,0.238786859587116,0,0.55581615506164,0.443606651475615,0.176322772640463,1.23878685958712,0.790772037862,0.84799690655495
"hsa-miR-744-3p",1.27500704749987,1.43295940727611,1.11769504266975,1.1243281350022,0.505890929729957,0,0,1.18269229751619,1.10433665981474,0.344828496997441,0.367371065648529,1.26903314645524,0.704871964456353,1.96347412397489,0.485426827170242
"hsa-miR-3920",1.27500704749987,1.14404636961671,0.910732661902913,1.46988597627446,0.641546029087524,0,0,0,1.31034012061215,0.622930350920177,1.41683974191283,0,0.604071323668861,0.443606651475615,0
"hsa-miR-4449",0,2.42492208821069,1.29865831556452,0,0,0,2.86987140617771,0.622930350920177,0.575312330687437,0.55581615506164,0.659924558402378,0,0.389566811762726,0.622930350920177,0.485426827170242
"hsa-miR-6505-5p",0.773996325111173,1.55581615506164,1.29865831556452,0.669026765509631,1.08406426478847,0,0,0,0,0.622930350920177,0.20163386116965,0.823749360308273,0.704871964456353,1.29278174922785,0.485426827170242
"hsa-miR-3675-5p",0,2.05658352836637,0,1.46988597627446,0.879705766282288,4.35825558670513,3.76765479823735,0.622930350920177,3.12763327972587,2.53106949272595,0.659924558402378,3.35614381022528,1.10433665981474,2.94673086014031,2.19534759832222
"hsa-miR-655",0,0.31034012061215,0,2.17951105027151,1.56559717585423,0,0,0,0,0.422233000683048,0,0,0.137503523749935,0,2.19534759832222
"hsa-miR-16-1-3p",0.773996325111173,1.14404636961671,1.4594316186373,1.1243281350022,0.879705766282288,0,2.86987140617771,1.4905701304462,0.575312330687437,1.98913900736823,0.659924558402378,0.475084882948783,0.505890929729957,0,0.84799690655495
"hsa-miR-1288",0.773996325111173,1.29865831556452,1.4594316186373,1.30451104180995,0.356143810225275,3.96624587322494,0,1.29278174922785,1.6507645591169,1.85996954822103,2.60644222813161,1.34482849699744,1.41683974191283,2.76765479823735,0.84799690655495
"hsa-miR-708-3p",1.64616265715789,0.790772037862,0.910732661902913,1.1243281350022,0.765534746362977,2.55581615506164,4.31686980506433,0.443606651475615,2.35614381022528,2.77820857639809,5.89020346667564,2.86591881455221,0.704871964456353,3.71808758396052,2.4276061727819
"hsa-miR-500a-5p",0,1.43295940727611,1.29865831556452,0.367371065648529,1.63226821549951,0,0,0.238786859587116,1.40599235967584,0.176322772640463,0.903038270112912,1.11103131238874,1.67807190511264,0.933572638261024,1.58014548442338
"hsa-miR-500b",0,1.43295940727611,1.29865831556452,0.367371065648529,1.63226821549951,0,0,0.238786859587116,1.40599235967584,0.176322772640463,0.903038270112912,1.11103131238874,1.67807190511264,0.933572638261024,1.58014548442338
"hsa-miR-4286",1.27500704749987,1.87578006306849,0.659924558402378,0.669026765509631,0.356143810225275,0,0,1.39506279951758,0.992768430768924,0.622930350920177,0.20163386116965,0.176322772640463,0,0,0
"hsa-miR-643",1.27500704749987,0,1.60880924267552,0.910732661902913,1.08406426478847,0,0,0.238786859587116,1.10433665981474,0.263034405833794,0.286881147788162,0,0.505890929729957,0.238786859587116,0.485426827170242
"hsa-miR-4482-3p",0.773996325111173,1.77820857639809,0.367371065648529,1.1243281350022,0.879705766282288,0,0,2.15380533607904,5.84172158112846,0,2.44095219802964,0.823749360308273,0.956056652412403,2.02856915219677,1.37295209791183
"hsa-miR-933",0.773996325111173,1.87578006306849,0.910732661902913,1.1243281350022,0,0,0,1.29278174922785,0,0.422233000683048,0.0976107966264223,0,0.137503523749935,0.790772037862,0
"hsa-miR-3127-5p",0.773996325111173,0,1.97085365434048,1.1243281350022,0.641546029087524,2.55581615506164,2.86987140617771,1.66902676550963,0.863938450423971,0.263034405833794,0.903038270112912,1.18903382439002,1.10433665981474,1.66902676550963,0.84799690655495
"hsa-miR-6511b-3p",1.27500704749987,0.978195629681652,1.73984810269933,0.367371065648529,0.356143810225275,0,2.86987140617771,1.29278174922785,0.214124805352847,0.739848102699327,1.25096157353322,0.176322772640463,1.17632277264046,0.790772037862,2.19534759832222
"hsa-miR-299-3p",0,1.67355642399014,0.659924558402378,1.46988597627446,0.765534746362977,0,0,0,0,0,0.790772037862,0.594548549550354,0.956056652412403,0,1.37295209791183
"hsa-miR-580",1.27500704749987,0.31034012061215,0,0.669026765509631,1.98185265328974,3.4276061727819,4.71369581484336,0.443606651475615,0.214124805352847,1.31034012061215,1.29278174922785,0.333423733725192,1.89530262133331,0.790772037862,2.31614574229336
"hsa-miR-6503-5p",0,0.978195629681652,0.659924558402378,1.86789646399265,0.985500430304885,0,0,1.66902676550963,1.98913900736823,0.422233000683048,0.526068811667588,0.925999418556223,2.15380533607904,1.06350294230616,1.37295209791183
"hsa-miR-154-3p",1.64616265715789,0.31034012061215,0.659924558402378,1.46988597627446,0.505890929729957,0,0,0,0,0,1.11103131238874,0.333423733725192,0,0,0
"hsa-miR-3682-3p",1.64616265715789,0.31034012061215,0.910732661902913,1.30451104180995,0.505890929729957,2.55581615506164,0,2.60407132366886,0.575312330687437,0.855989697308481,1.11103131238874,0.925999418556223,1.23878685958712,2.21101219348551,0.485426827170242
"hsa-miR-3661",1.27500704749987,1.14404636961671,0,1.46988597627446,0.765534746362977,0,0,0.238786859587116,0.992768430768924,0.855989697308481,0,1.02147972741045,0.137503523749935,0,0
"hsa-miR-337-5p",0,0.978195629681652,1.11769504266975,1.74416109557041,0.641546029087524,0,0,0.622930350920177,0,1.18903382439002,1.96716860753263,1.02147972741045,1.03562390973072,0.238786859587116,0.84799690655495
"hsa-miR-4433-5p",1.64616265715789,0.978195629681652,0.659924558402378,1.1243281350022,0.189033824390017,0,2.86987140617771,0,0.214124805352847,0,0.286881147788162,0,0.604071323668861,0,1.91838623444635
"hsa-miR-193b-3p",0.773996325111173,0.790772037862,0,0.669026765509631,1.98185265328974,0,2.86987140617771,0,2.35614381022528,0,1.06350294230616,0,0.389566811762726,0,1.37295209791183
"hsa-miR-296-3p",0.773996325111173,1.14404636961671,0.659924558402378,1.61353165291793,0.505890929729957,0,2.86987140617771,0.790772037862,0.992768430768924,0,0.526068811667588,0.176322772640463,1.47508488294878,0.622930350920177,0
"hsa-miR-497-5p",1.64616265715789,0.790772037862,1.29865831556452,0.669026765509631,0,2.55581615506164,0,1.18269229751619,0.575312330687437,1.18903382439002,2.65764000520782,2.20163386116965,1.17632277264046,2.02856915219677,1.76128527336162
"hsa-miR-3940-3p",0,0.790772037862,1.85996954822103,0,1.34482849699744,0,0,1.58496250072116,0.411426245726465,0.855989697308481,0.594548549550354,0.475084882948783,1.10433665981474,0,0
"hsa-miR-4521",1.94110631094643,0,0.367371065648529,0.910732661902913,0.879705766282288,0,0,0.790772037862,0.575312330687437,0.855989697308481,0.443606651475615,1.02147972741045,0.790772037862,0,1.37295209791183
"hsa-miR-516b-5p",1.27500704749987,0.575312330687437,1.11769504266975,1.30451104180995,0.356143810225275,0,0,0.443606651475615,0,0.422233000683048,0.526068811667588,0.176322772640463,0.27500704749987,0,0
"hsa-miR-548ay-3p",0.773996325111173,0.790772037862,1.4594316186373,0.910732661902913,0.765534746362977,0,0,0.238786859587116,1.92599941855622,1.27500704749987,0.790772037862,1.18903382439002,0.879705766282288,0,0.485426827170242
"hsa-miR-4638-5p",0,1.43295940727611,0.659924558402378,1.61353165291793,0.505890929729957,0,0,1.18269229751619,0.7311832415722,0,0.20163386116965,0,0.27500704749987,0,0.485426827170242
"hsa-miR-509-3-5p",0.773996325111173,1.14404636961671,1.29865831556452,0.910732661902913,0.505890929729957,0,0,0.622930350920177,1.72683121703249,0,0.367371065648529,0.176322772640463,0.505890929729957,0,0
"hsa-miR-1238-3p",1.27500704749987,0.31034012061215,1.60880924267552,0.669026765509631,0.356143810225275,0,0,0,0.992768430768924,0,0.367371065648529,1.18903382439002,0.604071323668861,0.622930350920177,0
"hsa-miR-3175",1.64616265715789,0.575312330687437,0.910732661902913,0.669026765509631,0.505890929729957,2.55581615506164,0,0,0,0,0,0,0.389566811762726,0.933572638261024,1.58014548442338
"hsa-miR-3157-3p",1.27500704749987,1.14404636961671,0.910732661902913,0.367371065648529,0.765534746362977,0,0,2.41953889151378,1.98913900736823,1.88752527074159,1.66902676550963,2.52356195605701,1.58014548442338,1.82374936030827,0
