"","GSM1219133","GSM1219134","GSM1219135","GSM1219136"
"hsa-miR-361-3p",8.57,9.7,9.19,8.72
"hsa-miR-361-5p",10.49,10.06,10.68,11.93
"hsa-miR-362-3p",0,1.24,0,9.41
"hsa-miR-362-5p",6.53,7.1,7.95,9.82
"hsa-miR-363",3.81,5.13,0,12.14
"hsa-miR-363*",0,0,0,1.5
"hsa-miR-365",6.72,8.36,10.66,12.73
"hsa-miR-365*",7.52,6.73,4.08,3.34
"hsa-miR-367",0,0,0,0.94
"hsa-miR-367*",0,0,0,0
"hsa-miR-369-3p",11.29,3.2,4.64,9.92
"hsa-miR-369-5p",4.36,0,4.08,9.13
"hsa-miR-370",6.53,0,0,6.74
"hsa-miR-371-3p",0,0,0,3.21
"hsa-miR-371-5p",0,0,0,7.27
"hsa-miR-372",0,0,0,8
"hsa-miR-373",2.91,1.24,0,4.2
"hsa-miR-373*",0,0,0,1.5
"hsa-miR-374a",9.23,9.96,8.09,13.67
"hsa-miR-374a*",12.84,15.08,12.17,9.83
"hsa-miR-374b",10.97,9.66,10.33,13.53
"hsa-miR-374b*",5.54,7.49,6.33,7.33
"hsa-miR-375",5.54,1.9,7.86,11.03
"hsa-miR-376a",2.91,0,0,6.78
"hsa-miR-376a*",8.71,0,4.08,9.29
"hsa-miR-376b",5.33,0,0,6.18
"hsa-miR-376c",5.54,0,0,11.39
"hsa-miR-377",2.91,0,0,9.7
"hsa-miR-377*",0,0,0,5.3
"hsa-miR-378",16.39,17.91,18.26,15.1
"hsa-miR-378*",5.07,6.51,6.47,8.48
"hsa-miR-378b",0,0,0,8.5
"hsa-miR-378c",10.09,10.16,10.25,13.8
"hsa-miR-379",13.04,1.24,7.17,11.23
"hsa-miR-379*",4.76,0,0,6.53
"hsa-miR-380",0,0,0,4.13
"hsa-miR-380*",5.07,0,3.17,3.97
"hsa-miR-381",8.84,0,4.64,9.58
"hsa-miR-382",9.61,0,5.35,7.37
"hsa-miR-383",0,0,0,5.3
"hsa-miR-384",0,0,0,0
"hsa-miR-409-3p",8.84,0,3.17,7.85
"hsa-miR-409-5p",5.73,0,0,7.26
"hsa-miR-410",7.71,0,0,9.33
"hsa-miR-411",10.47,1.24,5.83,10.89
"hsa-miR-411*",6.89,0,0,8.59
"hsa-miR-412",0,0,0,0
"hsa-miR-421",7.47,9.25,0,8.89
"hsa-miR-422a",0,0,0,1.9
"hsa-miR-423-3p",12.63,12.5,12.76,13.06
"hsa-miR-423-5p",15.2,12.56,14.02,9.67
"hsa-miR-424",10.52,13.14,7.4,17.05
"hsa-miR-424*",7.04,9.53,4.64,9.29
"hsa-miR-425",12.95,13.05,12.8,12.11
"hsa-miR-425*",9.61,9.14,8.9,8.74
"hsa-miR-4251",0,0,0,0
"hsa-miR-4252",0,0,0,0
"hsa-miR-4253",0,0,0,0
"hsa-miR-4254",0,0,0,2.22
"hsa-miR-4255",0,0,0,0
"hsa-miR-4256",0,0,0,0
"hsa-miR-4257",0,0,0,0
"hsa-miR-4258",0,0,0,0
"hsa-miR-4259",0,0,0,0
"hsa-miR-4260",0,0,0,0
"hsa-miR-4261",0,0,0,0
"hsa-miR-4262",0,0,0,0
"hsa-miR-4263",0,0,0,0
"hsa-miR-4264",0,0,0,0
"hsa-miR-4265",0,0,0,0
"hsa-miR-4266",0,0,0,0
"hsa-miR-4267",0,0,0,0
"hsa-miR-4268",0,0,0,0
"hsa-miR-4269",0,0,0,0
"hsa-miR-4270",0,0,0,0
"hsa-miR-4271",0,0,0,0
"hsa-miR-4272",0,0,0,0
"hsa-miR-4273",0,0,0,0
"hsa-miR-4274",0,0,0,0
"hsa-miR-4275",0,0,0,0
"hsa-miR-4276",0,0,0,0
"hsa-miR-4277",0,0,0,0
"hsa-miR-4278",0,0,0,0
"hsa-miR-4279",0,0,0,0
"hsa-miR-4280",0,0,0,0
"hsa-miR-4281",0,0,0,0
"hsa-miR-4282",0,0,0,0
"hsa-miR-4283",0,0,0,0
"hsa-miR-4284",5.54,5.76,8.09,8.69
"hsa-miR-4285",0,0,0,0
"hsa-miR-4286",4.36,5.34,6.59,8.43
"hsa-miR-4287",0,0,0,0
"hsa-miR-4288",0,0,0,0
"hsa-miR-4289",0,0,0,0
"hsa-miR-429",7.76,9.8,10.47,10.66
"hsa-miR-4290",0,0,0,0
"hsa-miR-4291",0,0,0,0
"hsa-miR-4292",0,0,0,0
"hsa-miR-4293",0,0,0,0
"hsa-miR-4294",0,0,0,0
"hsa-miR-4295",0,0,0,0
"hsa-miR-4296",0,0,0,0
"hsa-miR-4297",0,0,0,0
"hsa-miR-4298",0,0,0,0
"hsa-miR-4299",0,0,0,0
"hsa-miR-4300",0,0,0,0
"hsa-miR-4301",0,0,0,0
"hsa-miR-4302",0,0,0,0
"hsa-miR-4303",0,0,0,0
"hsa-miR-4304",0,0,0,0
"hsa-miR-4305",0,0,0,0
"hsa-miR-4306",0,0,0,3.06
"hsa-miR-4307",0,0,0,0
"hsa-miR-4308",0,0,0,0
"hsa-miR-4309",0,0,0,0
"hsa-miR-431",0,0,0,3.97
"hsa-miR-431*",3.81,0,0,4.68
"hsa-miR-4310",0,0,0,0
"hsa-miR-4311",0,0,0,0
"hsa-miR-4312",0,0,0,0
"hsa-miR-4313",0,0,0,0
"hsa-miR-4314",0,0,0,0
"hsa-miR-4315",0,0,0,0
"hsa-miR-4316",0,0,0,0
"hsa-miR-4317",0,0,0,0
"hsa-miR-4318",0,0,0,0
"hsa-miR-4319",0,0,0,0
"hsa-miR-432",10.18,0,0,7.49
"hsa-miR-432*",0,0,0,0.94
"hsa-miR-4320",0,0,0,0
"hsa-miR-4321",0,0,0,0
"hsa-miR-4322",0,0,0,0
"hsa-miR-4323",0,0,0,0
"hsa-miR-4324",0,0,0,0
"hsa-miR-4325",0,0,0,0
"hsa-miR-4326",6.53,6.76,3.17,2.22
"hsa-miR-4327",0,0,0,0
"hsa-miR-4328",0,0,0,3.06
"hsa-miR-4329",0,0,0,0
"hsa-miR-433",5.07,0,0,7.8
"hsa-miR-4330",0,0,0,0
"hsa-miR-448",0,0,0,0.94
"hsa-miR-449a",2.91,4.89,4.08,10.2
"hsa-miR-449b",0,2.96,0,7.52
"hsa-miR-449b*",0,0,0,3.34
"hsa-miR-449c",0,3.73,0,7.23
"hsa-miR-449c*",0,0,0,0.94
"hsa-miR-450a",7.57,7.95,6.81,10.41
"hsa-miR-450b-3p",0,0,0,1.9
"hsa-miR-450b-5p",10.56,9.86,8.49,9.49
"hsa-miR-451",14.72,2.35,4.08,17.1
"hsa-miR-452",12.14,12.09,13.61,11.94
"hsa-miR-452*",5.73,5.34,6.81,5.85
"hsa-miR-454",8.84,10.03,7.4,11.14
"hsa-miR-454*",6.81,4.89,5.61,4.73
"hsa-miR-455-3p",5.9,9.11,0,9.63
"hsa-miR-455-5p",8.1,9.29,0,8.22
"hsa-miR-466",0,0,0,1.5
"hsa-miR-483-3p",2.91,1.24,0,7.59
"hsa-miR-483-5p",6.53,4.51,0,6.72
"hsa-miR-484",7.52,8.12,7.76,9.26
"hsa-miR-485-3p",2.91,0,3.17,7.2
"hsa-miR-485-5p",4.36,0,0,5.57
"hsa-miR-486-3p",6.81,4.95,3.17,6.65
"hsa-miR-486-5p",12.14,7.3,7.4,9.73
"hsa-miR-487a",3.81,0,0,7.59
"hsa-miR-487b",5.54,0,0,9.51
"hsa-miR-488",0,2.69,0,8.7
"hsa-miR-488*",0,0,0,4.34
"hsa-miR-489",3.81,4.12,0,5.33
"hsa-miR-490-3p",0,0,0,7.11
"hsa-miR-490-5p",0,0,0,6.6
"hsa-miR-491-3p",4.36,5.13,0,4.63
"hsa-miR-491-5p",4.76,5.39,0,8.24
"hsa-miR-492",0,0,0,0
"hsa-miR-493",8.17,1.24,0,6.75
"hsa-miR-493*",10.85,0,0,9.08
"hsa-miR-494",8.88,1.24,0,7.86
"hsa-miR-495",6.19,0,0,10.32
"hsa-miR-496",0,0,0,4.27
"hsa-miR-497",5.54,4.82,0,13.73
"hsa-miR-497*",0,1.24,0,5.94
"hsa-miR-498",0,0,0,9.14
"hsa-miR-499-3p",0,0,0,3.58
"hsa-miR-499-5p",5.07,0,0,13.38
"hsa-miR-500",5.73,6.02,5.83,9.69
"hsa-miR-500*",5.9,7.72,7.46,9.29
"hsa-miR-500b",5.54,5.24,5.83,9.69
"hsa-miR-501-3p",6.42,6.19,7.17,6.89
"hsa-miR-501-5p",5.54,5.76,5.35,7.5
"hsa-miR-502-3p",6.05,5.76,6.18,8.97
"hsa-miR-502-5p",2.91,4,3.17,6.96
"hsa-miR-503",12.18,11.03,7.01,9.58
"hsa-miR-504",0,5.29,4.64,8.19
"hsa-miR-505",7.41,8.27,7.86,9.16
"hsa-miR-505*",4.76,5.13,5.04,3.69
"hsa-miR-506",0,1.9,0,10.44
"hsa-miR-507",0,0,0,6.81
"hsa-miR-508-3p",0,1.9,6.02,11.41
"hsa-miR-508-5p",0,0,0,6.5
"hsa-miR-509-3-5p",0,0,0,8.08
"hsa-miR-509-3p",0,1.9,6.02,9.89
"hsa-miR-509-5p",0,0,0,7.8
"hsa-miR-510",0,0,0,6.77
"hsa-miR-511",0,0,0,4.68
"hsa-miR-512-3p",0,0,0,11.83
"hsa-miR-512-5p",0,0,0,10.35
"hsa-miR-513a-3p",0,0,0,8.73
"hsa-miR-513a-5p",0,0,0,8.06
"hsa-miR-513b",0,0,0,7.75
"hsa-miR-513c",0,0,3.17,8
"hsa-miR-514",0,1.24,4.08,13.26
"hsa-miR-514b-3p",0,0,0,6.79
"hsa-miR-514b-5p",0,0,0,7.26
"hsa-miR-515-3p",0,0,0,8.48
"hsa-miR-515-5p",0,0,0,10.66
"hsa-miR-516a-3p",0,0,0,4.58
"hsa-miR-516a-5p",5.07,3.57,0,11.91
"hsa-miR-516b",0,0,0,13.51
"hsa-miR-516b*",0,0,0,4.58
"hsa-miR-517*",0,0,0,7.21
"hsa-miR-517a",0,0,0,14
"hsa-miR-517b",0,0,0,14
"hsa-miR-517c",0,0,0,11.81
"hsa-miR-518a-3p",0,0,0,10.64
"hsa-miR-518a-5p",0,1.9,0,9.88
"hsa-miR-518b",0,0,0,10.08
"hsa-miR-518c",0,0,0,11.73
"hsa-miR-518c*",0,0,0,6.86
"hsa-miR-518d-3p",0,0,0,5.94
"hsa-miR-518d-5p",0,0,0,8.41
"hsa-miR-518e",0,0,0,9.6
"hsa-miR-518e*",5.9,3.73,0,9.84
"hsa-miR-518f",0,0,0,10.18
"hsa-miR-518f*",0,0,0,6.47
"hsa-miR-519a",4.36,3.87,0,9.67
"hsa-miR-519a*",5.9,3.73,0,9.84
"hsa-miR-519b-3p",0,0,0,8.95
"hsa-miR-519b-5p",5.9,3.73,0,9.84
"hsa-miR-519c-3p",0,0,0,10.99
"hsa-miR-519c-5p",5.9,3.73,0,9.84
"hsa-miR-519d",0,0,0,10.72
"hsa-miR-519e",0,0,0,5.94
"hsa-miR-519e*",0,0,0,5.52
"hsa-miR-520a-3p",0,0,0,7.7
"hsa-miR-520a-5p",0,0,0,10.33
"hsa-miR-520b",0,0,0,6.5
"hsa-miR-520c-3p",0,0,0,6.5
"hsa-miR-520c-5p",0,0,0,8.41
"hsa-miR-520d-3p",0,0,0,8.37
"hsa-miR-520d-5p",0,0,0,8.6
"hsa-miR-520e",0,0,0,4.2
"hsa-miR-520f",0,0,0,7.97
"hsa-miR-520g",0,0,0,9.26
"hsa-miR-520h",0,0,0,10.3
"hsa-miR-521",0,0,0,9.85
"hsa-miR-522",2.91,3.73,0,11.34
"hsa-miR-522*",5.9,3.73,0,9.84
"hsa-miR-523",0,0,0,9.35
"hsa-miR-523*",5.9,3.73,0,9.84
"hsa-miR-524-3p",0,0,0,7.05
"hsa-miR-524-5p",0,0,0,10.57
"hsa-miR-525-3p",0,0,0,10.5
"hsa-miR-525-5p",0,0,0,9.89
"hsa-miR-526a",0,0,0,8.41
"hsa-miR-526b",0,0,0,10.53
"hsa-miR-526b*",0,0,0,4.87
"hsa-miR-527",0,1.9,0,9.88
"hsa-miR-532-3p",4.36,5.34,6.18,8.45
"hsa-miR-532-5p",9.57,9.65,10.46,10.41
"hsa-miR-539",0,0,0,5.3
"hsa-miR-541",0,0,0,0
"hsa-miR-541*",6.31,0,0,1.9
"hsa-miR-542-3p",11.65,11.96,9.23,10.77
"hsa-miR-542-5p",7.36,7.6,6.02,7.67
"hsa-miR-543",3.81,0,0,8.29
"hsa-miR-544",0,0,0,3.21
"hsa-miR-544b",0,0,0,0
"hsa-miR-545",4.36,6.35,0,3.21
"hsa-miR-545*",0,5.64,0,3.34
"hsa-miR-548a-3p",2.91,3.73,0,6.49
"hsa-miR-548a-5p",0,1.9,0,0
"hsa-miR-548b-3p",0,1.24,0,5
"hsa-miR-548b-5p",2.91,2.69,0,3.06
"hsa-miR-548c-3p",0,0,0,0
"hsa-miR-548c-5p",0,1.24,0,6.1
"hsa-miR-548d-3p",0,2.96,0,1.5
"hsa-miR-548d-5p",6.42,6.05,8,6.08
"hsa-miR-548e",3.81,5.24,6.47,6.33
"hsa-miR-548f",0,6.08,6.02,0
"hsa-miR-548g",0,0,0,0
"hsa-miR-548h",0,0,6.33,1.5
"hsa-miR-548i",0,0,0,4.73
"hsa-miR-548j",5.9,5.24,4.64,1.9
"hsa-miR-548k",0,3.73,5.83,5.55
"hsa-miR-548l",2.91,4.42,5.61,4.68
"hsa-miR-548m",0,0,0,0
"hsa-miR-548n",3.81,2.96,4.64,0.94
"hsa-miR-548o",2.91,6.9,6.02,4.52
"hsa-miR-548p",0,0,0,1.5
"hsa-miR-548q",2.91,2.35,0,2.7
"hsa-miR-548s",0,1.24,4.08,2.22
"hsa-miR-548t",2.91,3.2,0,0
"hsa-miR-548u",0,0,0,0
"hsa-miR-548v",0,1.24,0,1.9
"hsa-miR-548w",0,1.9,0,0.94
"hsa-miR-548x",0,0,0,0
"hsa-miR-549",0,3.57,0,0.94
"hsa-miR-550",5.07,3.57,7.33,4.2
"hsa-miR-550*",3.81,3.87,5.61,4.05
"hsa-miR-551a",0,0,3.17,2.89
"hsa-miR-551b",2.91,2.69,0,8.28
"hsa-miR-551b*",0,1.24,0,1.9
"hsa-miR-552",0,0,0,3.97
"hsa-miR-553",0,0,0,0
"hsa-miR-554",0,0,0,0
"hsa-miR-555",0,0,0,0
"hsa-miR-556-3p",0,1.9,0,2.22
"hsa-miR-556-5p",0,3.57,3.17,2.48
"hsa-miR-557",0,0,0,0
"hsa-miR-558",0,0,0,0
"hsa-miR-559",0,0,0,1.9
"hsa-miR-561",0,1.9,0,0
"hsa-miR-562",0,0,0,0
"hsa-miR-563",0,0,0,0
"hsa-miR-564",0,0,0,0
"hsa-miR-566",0,0,0,0
"hsa-miR-567",0,0,0,0
"hsa-miR-568",0,0,0,0
"hsa-miR-569",0,0,0,0
"hsa-miR-570",3.81,2.69,4.08,6.94
"hsa-miR-571",0,0,0,0
"hsa-miR-572",0,0,0,0
"hsa-miR-573",0,8.49,0,0
"hsa-miR-574-3p",8.82,8.56,9.72,11.39
"hsa-miR-574-5p",10.7,8.73,10.58,7.51
"hsa-miR-575",0,0,0,0
"hsa-miR-576-3p",6.42,7.1,6.59,4.78
"hsa-miR-576-5p",5.33,5.43,6.59,7.16
"hsa-miR-577",8.46,8.87,6.02,6.33
"hsa-miR-578",0,0,0,0
"hsa-miR-579",2.91,2.35,0,3.47
"hsa-miR-580",0,5.01,0,2.7
"hsa-miR-581",0,3.87,0,0
"hsa-miR-582-3p",7.76,8.64,9.47,4.96
"hsa-miR-582-5p",3.81,6.46,6.47,8.13
"hsa-miR-583",0,0,0,0
"hsa-miR-584",11.42,11.47,11.55,6.95
"hsa-miR-585",0,0,4.64,5.55
"hsa-miR-586",0,0,0,0
"hsa-miR-587",0,0,0,0
"hsa-miR-588",0,3.57,3.17,0.94
"hsa-miR-589",7.96,9.62,8.88,4.83
"hsa-miR-589*",2.91,5.6,4.08,3.79
"hsa-miR-590-3p",6.19,7.35,7.25,8.71
"hsa-miR-590-5p",4.76,7.51,7.46,7.57
"hsa-miR-591",0,0,0,0
"hsa-miR-592",5.07,4.22,0,5.4
"hsa-miR-593",0,0,0,0
"hsa-miR-593*",0,0,0,0
"hsa-miR-595",0,0,0,0
"hsa-miR-596",0,0,0,0
"hsa-miR-597",0,1.9,0,1.9
"hsa-miR-598",12.33,13.42,10.85,11.13
"hsa-miR-599",0,0,0,0.94
"hsa-miR-600",0,0,3.17,0.94
"hsa-miR-601",0,0,0,0
"hsa-miR-602",0,0,0,0
"hsa-miR-603",0,0,0,0
"hsa-miR-604",0,0,0,0
"hsa-miR-605",0,1.24,0,2.7
"hsa-miR-606",0,0,0,0
"hsa-miR-607",0,0,0,0.94
"hsa-miR-608",0,0,0,0
"hsa-miR-609",0,0,0,0
"hsa-miR-610",2.91,0,0,0
"hsa-miR-611",0,0,0,0
"hsa-miR-612",0,0,4.64,0
"hsa-miR-613",0,0,0,0
"hsa-miR-614",0,0,0,0
"hsa-miR-615-3p",5.54,5.52,4.08,5.68
"hsa-miR-615-5p",2.91,1.9,3.17,0
"hsa-miR-616",2.91,1.24,0,1.5
"hsa-miR-616*",2.91,2.69,0,1.5
"hsa-miR-617",0,0,0,0
"hsa-miR-618",2.91,0,0,5.49
"hsa-miR-619",0,0,0,0
"hsa-miR-620",0,0,0,0
"hsa-miR-621",0,0,0,0
"hsa-miR-622",0,0,4.08,0
"hsa-miR-623",0,0,0,0
"hsa-miR-624",0,1.24,0,4.13
"hsa-miR-624*",0,2.96,4.64,5.43
"hsa-miR-625",7.47,7.18,5.61,8.9
"hsa-miR-625*",8.07,7.86,5.83,6.14
"hsa-miR-626",0,0,0,0
"hsa-miR-627",7.04,8.47,9.79,6.23
"hsa-miR-628-3p",7.71,3.73,6.18,6.32
"hsa-miR-628-5p",7.8,8.13,6.47,10.66
"hsa-miR-629",11.45,8.48,11.28,9.07
"hsa-miR-629*",0,4.59,7.17,2.48
"hsa-miR-630",0,0,0,0
"hsa-miR-631",0,0,0,0
"hsa-miR-632",0,0,0,0.94
"hsa-miR-633",0,0,0,0
"hsa-miR-634",0,0,0,0
"hsa-miR-635",0,0,0,0
"hsa-miR-636",4.36,2.69,4.08,1.5
"hsa-miR-637",0,0,0,0
"hsa-miR-638",0,0,0,0
"hsa-miR-639",0,1.24,4.08,1.5
"hsa-miR-640",0,0,0,0
"hsa-miR-641",0,1.9,0,4.63
"hsa-miR-642",2.91,1.24,0,3.34
"hsa-miR-643",0,0,4.08,2.89
"hsa-miR-644",0,0,0,0
"hsa-miR-645",0,0,0,0
"hsa-miR-646",0,0,0,0
"hsa-miR-647",0,0,0,0
"hsa-miR-648",0,0,0,0
"hsa-miR-649",0,0,0,0
"hsa-miR-650",0,0,0,0.94
"hsa-miR-651",5.33,6.35,6.47,7.3
"hsa-miR-652",10.72,9.34,9.23,11.18
"hsa-miR-653",4.36,5.07,3.17,5.83
"hsa-miR-654-3p",0,0,0,9.71
"hsa-miR-654-5p",2.91,0,0,4.63
"hsa-miR-655",0,0,0,8.34
"hsa-miR-656",0,0,0,6.64
"hsa-miR-657",0,0,0,0
"hsa-miR-658",0,0,0,0
"hsa-miR-659",0,1.9,0,0
"hsa-miR-660",6.81,6.51,7.4,10.67
"hsa-miR-661",0,0,0,0
"hsa-miR-662",0,0,0,0
"hsa-miR-663",5.54,1.24,4.08,1.5
"hsa-miR-663b",0,1.24,0,1.9
"hsa-miR-664",7.04,6.22,7.09,10.04
"hsa-miR-664*",6.42,5.19,5.35,7.13
"hsa-miR-665",0,0,0,5
"hsa-miR-668",0,0,0,2.22
"hsa-miR-670",0,0,0,0
"hsa-miR-671-3p",0,5.72,6.47,3.97
"hsa-miR-671-5p",10.09,11.4,10.57,7.64
"hsa-miR-675",0,0,0,3.88
"hsa-miR-675*",0,0,0,7.46
"hsa-miR-7",12.55,12.12,11.15,9.91
"hsa-miR-708",3.81,3.2,8.52,12.05
"hsa-miR-708*",0,0,6.33,4.05
"hsa-miR-7-1*",4.36,7.25,5.04,8.18
"hsa-miR-711",0,0,0,0
"hsa-miR-718",0,0,0,0
"hsa-miR-7-2*",0,0,0,4.73
"hsa-miR-720",8.8,7.9,9.72,3.21
"hsa-miR-744",11.51,12.83,12.28,10.33
"hsa-miR-744*",4.76,5.76,6.33,4.87
"hsa-miR-758",0,0,3.17,5
"hsa-miR-759",0,0,0,0
"hsa-miR-760",8.57,6.11,5.04,4.78
"hsa-miR-761",0,0,0,0
"hsa-miR-762",0,0,0,0
"hsa-miR-764",0,0,0,0
"hsa-miR-765",3.81,2.35,0,1.5
"hsa-miR-766",4.36,6.61,4.64,5.96
"hsa-miR-767-3p",2.91,4.12,0,0
"hsa-miR-767-5p",7.41,9.53,0,2.48
"hsa-miR-769-3p",5.07,7.34,5.35,5.08
"hsa-miR-769-5p",9.42,11.01,9.46,8.26
"hsa-miR-770-5p",0,0,0,2.7
"hsa-miR-802",0,0,0,4.83
"hsa-miR-873",2.91,5.56,4.08,5.8
"hsa-miR-874",5.54,3.87,4.08,9.66
"hsa-miR-875-3p",0,0,0,0
"hsa-miR-875-5p",0,0,0,1.5
"hsa-miR-876-3p",0,0,0,4.46
"hsa-miR-876-5p",0,2.35,4.64,3.58
"hsa-miR-877",11.12,12.16,9.21,5.55
"hsa-miR-877*",0,3.2,0,0.94
"hsa-miR-885-3p",3.81,0,0,3.97
"hsa-miR-885-5p",0,0,0,7.21
"hsa-miR-886-3p",5.07,6.51,0,7
"hsa-miR-886-5p",13.75,15.69,0,9
"hsa-miR-887",0,3.2,0,7.93
"hsa-miR-888",0,0,0,6.81
"hsa-miR-888*",0,0,0,2.89
"hsa-miR-889",0,0,5.04,9.38
"hsa-miR-890",0,0,0,4.52
"hsa-miR-891a",0,1.24,0,7.36
"hsa-miR-891b",0,0,0,5.33
"hsa-miR-892a",0,0,0,3.58
"hsa-miR-892b",0,0,0,4.2
"hsa-miR-9",9.25,10.72,6.81,13.63
"hsa-miR-9*",5.07,5.79,0,11.19
"hsa-miR-920",0,0,0,0
"hsa-miR-921",0,0,0,0
"hsa-miR-922",0,0,0,0
"hsa-miR-924",0,0,0,0
"hsa-miR-92a",14.87,14.5,15.1,14
"hsa-miR-92a-1*",6.19,6.74,7.86,4.52
"hsa-miR-92a-2*",0,0,0,0.94
"hsa-miR-92b",11.09,11.26,11.5,11.09
"hsa-miR-92b*",8.03,6.71,8,3.88
"hsa-miR-93",16.36,16.28,16.63,13.53
"hsa-miR-93*",2.91,5.52,7.4,5.68
"hsa-miR-933",0,2.35,0,0.94
"hsa-miR-934",0,0,3.17,6.36
"hsa-miR-935",0,2.69,0,7.25
"hsa-miR-936",0,0,0,0
"hsa-miR-937",6.19,5.96,4.64,0
"hsa-miR-938",0,0,0,0
"hsa-miR-939",5.07,5.52,3.17,0.94
"hsa-miR-940",4.36,5.6,0,5
"hsa-miR-941",9.97,10.34,8.88,5.9
"hsa-miR-942",5.07,4.33,7.01,3.47
"hsa-miR-943",0,0,0,0
"hsa-miR-944",4.76,3.4,7.01,7.1
"hsa-miR-95",7.52,6.27,7.01,13.05
"hsa-miR-96",8.46,10.75,11.73,9.46
"hsa-miR-96*",0,0,0,0
"hsa-miR-98",11.76,12.1,10.37,12.38
"hsa-miR-99a",11.71,11.84,9.68,17.05
"hsa-miR-99a*",4.36,6.14,0,9.4
"hsa-miR-99b",17.16,16.76,16.67,13.99
"hsa-miR-99b*",10.59,10.56,9.15,7
